family	genus	species	merged_genus_species	number_chromosomes	min_k	reference	ncbi_taxon_code	name	preferred_name_at_ncbi	taxid
Nymphalidae	Oleria	peruvicola	Oleria peruvicola	13	13	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Oleria peruvicola	NA	NA
Nymphalidae	Oleria	victorine graziella	Oleria victorine graziella	9	9	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Oleria victorine graziella	NA	NA
Nymphalidae	Opsiphanes	cassiae crameri	Opsiphanes cassiae crameri	29	29	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Opsiphanes cassiae crameri	NA	NA
Nymphalidae	Opsiphanes	meridionalis	Opsiphanes meridionalis	29	29	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Opsiphanes meridionalis	NA	NA
Nymphalidae	Opsiphanes	remoliatus	Opsiphanes remoliatus	29	29	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Opsiphanes remoliatus	NA	NA
Nymphalidae	Opsiphanes	strophios	Opsiphanes strophios	29	29	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Opsiphanes strophios	NA	NA
Nymphalidae	Pampasatyrus	nilesi	Pampasatyrus nilesi	41	41	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Pampasatyrus nilesi	NA	NA
Nymphalidae	Paraneptis	pryeri	Paraneptis pryeri	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Paraneptis pryeri	NA	NA
Nymphalidae	Paraneptis	rivularis	Paraneptis rivularis	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Paraneptis rivularis	NA	NA
Nymphalidae	Patricia	dercillidas	Patricia dercillidas	14	14	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	3	Patricia dercillidas	NA	NA
Nymphalidae	Perisama	lebasii hilara	Perisama lebasii hilara	31-32	31	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Perisama lebasii hilara	NA	NA
Nymphalidae	Perisama	morona	Perisama morona	31	31	Brown, K.S., Freitas, A.V.L., Wahlberg, N., Schoultz, Von, B., Saura, A.O. & Saura, A. (2007). Chromosomal evolution in the South American Nymphalidae. Hereditas 144: 137–148.	3	Perisama morona	NA	NA
Nymphalidae	Pharneuptychia	pharnaces	Pharneuptychia pharnaces	25	25	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Pharneuptychia pharnaces	NA	NA
Nymphalidae	Pierella	chalybaea	Pierella chalybaea	29	29	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Pierella chalybaea	NA	NA
Nymphalidae	Polygonia	vau-album samurai	Polygonia vau-album samurai	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Polygonia vau-album samurai	NA	NA
Nymphalidae	Polyura	agrerius	Polyura agrerius	26	26	Saitoh, K. & Abe, A. (1970). Chromosome studies in sixteen species of Himalayan butterflies (Nymphalidae and Lycaenidae). Special Bulletin of the Lepidopteran Society of Japan 4: 141–152.	3	Polyura agrerius	NA	NA
Nymphalidae	Precis	almana	Precis almana	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Precis almana	NA	NA
Nymphalidae	Precis	atlites atlites	Precis atlites atlites	31	31	Maeki, K. & Ae, S.A. (1968). A chromosomal study of seventeen species of butterflies from Hong Kong (Lepidopetera, Rhopalocera). Kontyu 36: 65–74.	3	Precis atlites atlites	NA	NA
Nymphalidae	Precis	lemonias lemonias	Precis lemonias lemonias	31	31	Maeki, K. & Ae, S.A. (1968). A chromosomal study of seventeen species of butterflies from Hong Kong (Lepidopetera, Rhopalocera). Kontyu 36: 65–74.	3	Precis lemonias lemonias	NA	NA
Nymphalidae	Precis	orithya	Precis orithya	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Precis orithya	NA	NA
Nymphalidae	Precis	pelarga leodice	Precis pelarga leodice	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Precis pelarga leodice	NA	NA
Nymphalidae	Prepona	pylene bahiana	Prepona pylene bahiana	12	12	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Prepona pylene bahiana	NA	NA
Nymphalidae	Prepona	pylene laertides	Prepona pylene laertides	11	11	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Prepona pylene laertides	NA	NA
Nymphalidae	Prittwitzia	hymenaea	Prittwitzia hymenaea	15	15	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Prittwitzia hymenaea	NA	NA
Nymphalidae	Pronophila	cordillera	Pronophila cordillera	29	29	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Pronophila cordillera	NA	NA
Nymphalidae	Pronophila	intercidona thelebina	Pronophila intercidona thelebina	29	29	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Pronophila intercidona thelebina	NA	NA
Nymphalidae	Pseudacraea	boisduvalii	Pseudacraea boisduvalii	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Pseudacraea boisduvalii	NA	NA
Nymphalidae	Pseudacraea	gottbergi	Pseudacraea gottbergi	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Pseudacraea gottbergi	NA	NA
Nymphalidae	Pseudodebis	dubiosa	Pseudodebis dubiosa	11	11	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Pseudodebis dubiosa	NA	NA
Nymphalidae	Pseudoscada	acilla quadrifasciata	Pseudoscada acilla quadrifasciata	31	31	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Pseudoscada acilla quadrifasciata	NA	NA
Nymphalidae	Pteronymia	hara semonis	Pteronymia hara semonis	54	54	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Pteronymia hara semonis	NA	NA
Nymphalidae	Pteronymia	sao guntheri	Pteronymia sao guntheri	15	15	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Pteronymia sao guntheri	NA	NA
Nymphalidae	Pteronymia	zerlina nubivaga	Pteronymia zerlina nubivaga	26	26	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Pteronymia zerlina nubivaga	NA	NA
Nymphalidae	Pyrrhogyra	neaerea ophni a	Pyrrhogyra neaerea ophni a	29	29	Brown, K.S., Freitas, A.V.L., Wahlberg, N., Schoultz, Von, B., Saura, A.O. & Saura, A. (2007). Chromosomal evolution in the South American Nymphalidae. Hereditas 144: 137–148.	3	Pyrrhogyra neaerea ophni a	NA	NA
Nymphalidae	Pyrrhogyra	neaerea ophni b	Pyrrhogyra neaerea ophni b	31	31	Brown, K.S., Freitas, A.V.L., Wahlberg, N., Schoultz, Von, B., Saura, A.O. & Saura, A. (2007). Chromosomal evolution in the South American Nymphalidae. Hereditas 144: 137–148.	3	Pyrrhogyra neaerea ophni b	NA	NA
Nymphalidae	Rhodussa	cantobrica nundina, ssp. nov	Rhodussa cantobrica nundina, ssp. nov	50-51	50	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Rhodussa cantobrica nundina, ssp. nov	NA	NA
Nymphalidae	Scada	batesi quotidiana	Scada batesi quotidiana	43	43	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Scada batesi quotidiana	NA	NA
Nymphalidae	Scada	ethica	Scada ethica	21	21	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Scada ethica	NA	NA
Nymphalidae	Speyeria	aphrodite ethne	Speyeria aphrodite ethne	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Speyeria aphrodite ethne	NA	NA
Nymphalidae	Speyeria	atlantis nikias	Speyeria atlantis nikias	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Speyeria atlantis nikias	NA	NA
Nymphalidae	Speyeria	coronia halcyone	Speyeria coronia halcyone	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Speyeria coronia halcyone	NA	NA
Nymphalidae	Speyeria	hydaspe sakuntala	Speyeria hydaspe sakuntala	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Speyeria hydaspe sakuntala	NA	NA
Nymphalidae	Speyeria	marmonia eurynome	Speyeria marmonia eurynome	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Speyeria marmonia eurynome	NA	NA
Nymphalidae	Steremnia	pronophila	Steremnia pronophila	13	13	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Steremnia pronophila	NA	NA
Nymphalidae	Sumalia	zayla	Sumalia zayla	30	30	Saitoh, K. & Abe, A. (1970). Chromosome studies in sixteen species of Himalayan butterflies (Nymphalidae and Lycaenidae). Special Bulletin of the Lepidopteran Society of Japan 4: 141–152.	3	Sumalia zayla	NA	NA
Nymphalidae	Tacoraea	cama	Tacoraea cama	30	30	Maeki, K. & ae, S.A. (1969). Studies of the chromosomes of Formosan Rhopalocera  3. Nymphalidae and Libytheidae. Kontyu 37: 91–98.	3	Tacoraea cama	NA	NA
Nymphalidae	Tacoraea	nefte seitzi	Tacoraea nefte seitzi	30	30	Maeki, K. & Ae, S.A. (1968). A chromosomal study of seventeen species of butterflies from Hong Kong (Lepidopetera, Rhopalocera). Kontyu 36: 65–74.	3	Tacoraea nefte seitzi	NA	NA
Nymphalidae	Tacoraea	perius	Tacoraea perius	30	30	Maeki, K. & ae, S.A. (1969). Studies of the chromosomes of Formosan Rhopalocera  3. Nymphalidae and Libytheidae. Kontyu 37: 91–98.	3	Tacoraea perius	NA	NA
Nymphalidae	Tacoraea	selenophera	Tacoraea selenophera	30	30	Maeki, K. & ae, S.A. (1969). Studies of the chromosomes of Formosan Rhopalocera  3. Nymphalidae and Libytheidae. Kontyu 37: 91–98.	3	Tacoraea selenophera	NA	NA
Nymphalidae	Talamancana	lonera	Talamancana lonera	20	20	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Talamancana lonera	NA	NA
Nymphalidae	Taygetis	araguaia	Taygetis araguaia	10	10	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Taygetis araguaia	NA	NA
Nymphalidae	Taygetis	kena	Taygetis kena	12	12	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Taygetis kena	NA	NA
Nymphalidae	Temenis	huebneri	Temenis huebneri	7	7	Brown, K.S., Freitas, A.V.L., Wahlberg, N., Schoultz, Von, B., Saura, A.O. & Saura, A. (2007). Chromosomal evolution in the South American Nymphalidae. Hereditas 144: 137–148.	3	Temenis huebneri	NA	NA
Nymphalidae	Temenis	laothoe bahiana	Temenis laothoe bahiana	13	13	Brown, K.S., Freitas, A.V.L., Wahlberg, N., Schoultz, Von, B., Saura, A.O. & Saura, A. (2007). Chromosomal evolution in the South American Nymphalidae. Hereditas 144: 137–148.	3	Temenis laothoe bahiana	NA	NA
Nymphalidae	Thaler	opis jonia	Thaler opis jonia	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Thaler opis jonia	NA	NA
Nymphalidae	Tigridia	acesta latifascia	Tigridia acesta latifascia	30	30	Brown, K.S., Freitas, A.V.L., Wahlberg, N., Schoultz, Von, B., Saura, A.O. & Saura, A. (2007). Chromosomal evolution in the South American Nymphalidae. Hereditas 144: 137–148.	3	Tigridia acesta latifascia	NA	NA
Nymphalidae	Vanessa	cashmirensis aesis	Vanessa cashmirensis aesis	31	31	Kaur, T. (1988). Chromosome numbers of thirty-one species of Indian Lepidoptera. Genetica 76: 191–193.	3	Vanessa cashmirensis aesis	NA	NA
Nymphalidae	Vanessa	kashmirensis	Vanessa kashmirensis	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Vanessa kashmirensis	NA	NA
Nymphalidae	Vanessa	xanthomelas	Vanessa xanthomelas	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Vanessa xanthomelas	NA	NA
Nymphalidae	Velamysta	pupilla cruxifera	Velamysta pupilla cruxifera	22	22	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Velamysta pupilla cruxifera	NA	NA
Nymphalidae	Vila	azeka	Vila azeka	15	15	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	3	Vila azeka	NA	NA
Nymphalidae	Vindula	arsinoe ada	Vindula arsinoe ada	32	32	Maeki, K. & Ogata, M. (1971). A chromosomal study of eighteen species of butterflies from Australia (Lepidoptera, Rhopalocera). Kontyu 39: 7–14.	3	Vindula arsinoe ada	NA	NA
Oecophoridae	Tonica	niviferana	Tonica niviferana	30	30	Kaur, T. (1988). Chromosome numbers of thirty-one species of Indian Lepidoptera. Genetica 76: 191–193.	3	Tonica niviferana	NA	NA
Papilionidae	Byasa	febanus	Byasa febanus	30	30	Maeki, K. & Ae, S.A. (1968). Studies of the chromosomes of Formosan Rhopalocera 1. Papilionidae and Hesperiidae. Kontyu 36: 116–123.	3	Byasa febanus	NA	NA
Papilionidae	Byasa	polyeuctes letincius	Byasa polyeuctes letincius	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Byasa polyeuctes letincius	NA	NA
Papilionidae	Cressid	cressid	Cressid cressid	30	30	Maeki, K. & Ogata, M. (1971). A chromosomal study of eighteen species of butterflies from Australia (Lepidoptera, Rhopalocera). Kontyu 39: 7–14.	3	Cressid cressid	NA	NA
Papilionidae	Graphium	feisthameli	Graphium feisthameli	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Graphium feisthameli	NA	NA
Papilionidae	Graphium	phaon	Graphium phaon	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Graphium phaon	NA	NA
Papilionidae	Graphium	podalirius	Graphium podalirius	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Graphium podalirius	NA	NA
Papilionidae	Luedorfia	japonica	Luedorfia japonica	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Luedorfia japonica	NA	NA
Papilionidae	Luedorfia	puziloi	Luedorfia puziloi	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Luedorfia puziloi	NA	NA
Papilionidae	Menelaides	aristolochiae	Menelaides aristolochiae	29	29	Maeki, K. & Ae, S.A. (1968). A chromosomal study of seventeen species of butterflies from Hong Kong (Lepidopetera, Rhopalocera). Kontyu 36: 65–74.	3	Menelaides aristolochiae	NA	NA
Papilionidae	Papilio	bianos takasago	Papilio bianos takasago	30	30	Maeki, K. & Ae, S.A. (1968). Studies of the chromosomes of Formosan Rhopalocera 1. Papilionidae and Hesperiidae. Kontyu 36: 116–123.	3	Papilio bianos takasago	NA	NA
Papilionidae	Papilio	brucei	Papilio brucei	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Papilio brucei	NA	NA
Papilionidae	Papilio	machaon asiatica	Papilio machaon asiatica	30	30	Kaur, T. (1988). Chromosome numbers of thirty-one species of Indian Lepidoptera. Genetica 76: 191–193.	3	Papilio machaon asiatica	NA	NA
Papilionidae	Papilio	nepheles chaon	Papilio nepheles chaon	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Papilio nepheles chaon	NA	NA
Papilionidae	Papilio	paris decorosa	Papilio paris decorosa	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Papilio paris decorosa	NA	NA
Papilionidae	Papilio	xuthus koxinga	Papilio xuthus koxinga	30	30	Maeki, K. & Ae, S.A. (1968). Studies of the chromosomes of Formosan Rhopalocera 1. Papilionidae and Hesperiidae. Kontyu 36: 116–123.	3	Papilio xuthus koxinga	NA	NA
Papilionidae	Princeps	demoleus	Princeps demoleus	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Princeps demoleus	NA	NA
Papilionidae	Princeps	demoleus libanius	Princeps demoleus libanius	30	30	Maeki, K. & Ae, S.A. (1968). Studies of the chromosomes of Formosan Rhopalocera 1. Papilionidae and Hesperiidae. Kontyu 36: 116–123.	3	Princeps demoleus libanius	NA	NA
Papilionidae	Zerynthia	hypermnestra	Zerynthia hypermnestra	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Zerynthia hypermnestra	NA	NA
Phycitidae	Anagasta	kiihniella	Anagasta kiihniella	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Anagasta kiihniella	NA	NA
Phycitidae	Syllepte	derogata	Syllepte derogata	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Syllepte derogata	NA	NA
Pieridae	Appias	indra aristoxenus	Appias indra aristoxenus	32	32	Maeki, K. & ae, S.A. (1968). Studies of the chromosomes of Formosan Rhopalocera 2. Pieridae, Lycaenidae and Riodinidae. Kontyu 36: 124–133.	3	Appias indra aristoxenus	NA	NA
Pieridae	Archonias	brassolis negrina	Archonias brassolis negrina	25	25	Saura, A., Von Schuoltz, B., Saura, A., Brown, K. (2013) Chromosome evolution in Neotropical butterflies. Hereditas, 150: 26-37.	3	Archonias brassolis negrina	NA	NA
Pieridae	Archonias	brassolis rosacea	Archonias brassolis rosacea	26	26	Saura, A., Von Schuoltz, B., Saura, A., Brown, K. (2013) Chromosome evolution in Neotropical butterflies. Hereditas, 150: 26-37.	3	Archonias brassolis rosacea	NA	NA
Pieridae	Archonias	brassolis tereas	Archonias brassolis tereas	25	25	Saura, A., Von Schuoltz, B., Saura, A., Brown, K. (2013) Chromosome evolution in Neotropical butterflies. Hereditas, 150: 26-37.	3	Archonias brassolis tereas	NA	NA
Pieridae	Belenois	mesentina	Belenois mesentina	25	25	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Belenois mesentina	NA	NA
Pieridae	Belenois	theora concolor	Belenois theora concolor	25	25	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Belenois theora concolor	NA	NA
Pieridae	Catasticta	ctemene alma	Catasticta ctemene alma	25	25	Saura, A., Von Schuoltz, B., Saura, A., Brown, K. (2013) Chromosome evolution in Neotropical butterflies. Hereditas, 150: 26-37.	3	Catasticta ctemene alma	NA	NA
Pieridae	Catopsilia	crocale	Catopsilia crocale	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Catopsilia crocale	NA	NA
Pieridae	Cepora	coronis	Cepora coronis	22-25	22	Maeki, K. & Ae, S.A. (1968). Studies of the chromosomes of Formosan Rhopalocera 1. Papilionidae and Hesperiidae. Kontyu 36: 116–123.	3	Cepora coronis	NA	NA
Pieridae	Colias	electo fieldii	Colias electo fieldii	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Colias electo fieldii	NA	NA
Pieridae	Colias	erate nilagiriensis	Colias erate nilagiriensis	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Colias erate nilagiriensis	NA	NA
Pieridae	Colias	euxanthe hermina	Colias euxanthe hermina	31	31	Saura, A., Von Schuoltz, B., Saura, A., Brown, K. (2013) Chromosome evolution in Neotropical butterflies. Hereditas, 150: 26-37.	3	Colias euxanthe hermina	NA	NA
Pieridae	Colias	lesbia vautherii	Colias lesbia vautherii	31	31	Saura, A., Von Schuoltz, B., Saura, A., Brown, K. (2013) Chromosome evolution in Neotropical butterflies. Hereditas, 150: 26-37.	3	Colias lesbia vautherii	NA	NA
Pieridae	Colias	naster werdandi	Colias naster werdandi	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Colias naster werdandi	NA	NA
Pieridae	Colias	phicimone	Colias phicimone	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Colias phicimone	NA	NA
Pieridae	Colias	sagartia	Colias sagartia	32	32	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Colias sagartia	NA	NA
Pieridae	Colias	stoliczkana miranda	Colias stoliczkana miranda	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Colias stoliczkana miranda	NA	NA
Pieridae	Cunizza	hirland	Cunizza hirland	15	15	Saura, A., Von Schuoltz, B., Saura, A., Brown, K. (2013) Chromosome evolution in Neotropical butterflies. Hereditas, 150: 26-37.	3	Cunizza hirland	NA	NA
Pieridae	Delias	aglaia	Delias aglaia	25	25	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Delias aglaia	NA	NA
Pieridae	Dismorphia	amphione astynome	Dismorphia amphione astynome	31	31	Saura, A., Von Schuoltz, B., Saura, A., Brown, K. (2013) Chromosome evolution in Neotropical butterflies. Hereditas, 150: 26-37.	3	Dismorphia amphione astynome	NA	NA
Pieridae	Dismorphia	broomeae	Dismorphia broomeae	30	30	Saura, A., Von Schuoltz, B., Saura, A., Brown, K. (2013) Chromosome evolution in Neotropical butterflies. Hereditas, 150: 26-37.	3	Dismorphia broomeae	NA	NA
Pieridae	Dismorphia	crisia foedora	Dismorphia crisia foedora	31	31	Saura, A., Von Schuoltz, B., Saura, A., Brown, K. (2013) Chromosome evolution in Neotropical butterflies. Hereditas, 150: 26-37.	3	Dismorphia crisia foedora	NA	NA
Pieridae	Dismorphia	theucharila vitrea	Dismorphia theucharila vitrea	15	15	Saura, A., Von Schuoltz, B., Saura, A., Brown, K. (2013) Chromosome evolution in Neotropical butterflies. Hereditas, 150: 26-37.	3	Dismorphia theucharila vitrea	NA	NA
Pieridae	Dismorphia	zathoe demeter	Dismorphia zathoe demeter	31	31	Saura, A., Von Schuoltz, B., Saura, A., Brown, K. (2013) Chromosome evolution in Neotropical butterflies. Hereditas, 150: 26-37.	3	Dismorphia zathoe demeter	NA	NA
Pieridae	Enantia	lina galanthis	Enantia lina galanthis	30	30	Saura, A., Von Schuoltz, B., Saura, A., Brown, K. (2013) Chromosome evolution in Neotropical butterflies. Hereditas, 150: 26-37.	3	Enantia lina galanthis	NA	NA
Pieridae	Euchloe	crameri occidentalis	Euchloe crameri occidentalis	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Euchloe crameri occidentalis	NA	NA
Pieridae	Euchloe	crameri romana	Euchloe crameri romana	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Euchloe crameri romana	NA	NA
Pieridae	Euchloe	gruneri	Euchloe gruneri	24	24	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Euchloe gruneri	NA	NA
Pieridae	Eurema	andersoni godana	Eurema andersoni godana	29	29	Maeki, K. & ae, S.A. (1968). Studies of the chromosomes of Formosan Rhopalocera 2. Pieridae, Lycaenidae and Riodinidae. Kontyu 36: 124–133.	3	Eurema andersoni godana	NA	NA
