Order	Family	Genus	Species	femalediploidnumber	malediploidnumber	Chromosome_number	haploidnumber	reproductivemode	sexchromosome	notes	citation	femalediploidnumber/malediploidnumber
Blattodea	Blaberidae	Panesthia	Panesthia sp.	38	37		19	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	38/37
Blattodea	Blaberidae	Panesthia	Panesthia stellata	38	37		19	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	38/37
Blattodea	Blaberidae	Petasodes	Petasodes dominicana	54	53		27	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	54/53
Blattodea	Blaberidae	Phoetalia	Phoetalia circumvagans	54	53		27	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	54/53
Blattodea	Blaberidae	Phortioica	Phortioica phoraspoides	66	65		33	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	66/65
Blattodea	Blaberidae	Pinaconota	Pinaconota sicca	34	33		17	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	34/33
Blattodea	Blaberidae	Proscratea	Proscratea complanata	36	35		18	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	36/35
Blattodea	Blaberidae	Pycnoscelus	Pycnoscelus indicus	36	35		18	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	36/35
Blattodea	Blaberidae	Pycnoscelus	Pycnoscelus surinamensis	35	NA		18				White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	35/NA
Blattodea	Blaberidae	Pycnoscelus	Pycnoscelus surinamensis	53	NA		27				White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	53/NA
Blattodea	Blaberidae	Rhabdoblatta	Rhabdoblatta annandalei	50	49		25	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	50/49
Blattodea	Blaberidae	Rhabdoblatta	Rhabdoblatta sp.39T	32	31		16	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	32/31
Blattodea	Blaberidae	Sp.	Sp. sp41B	30	29		15	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	30/29
Blattodea	Blattellidae	Agmoblatta	Agmoblatta thaxteri	26	25		13	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	26/25
Blattodea	Blattellidae	Amazonina	Amazonina conspersa	24	23		12	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	24/23
Blattodea	Blattellidae	Amazonina	Amazonina n.sp.	26	25		13	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	26/25
Blattodea	Blattellidae	Amazonina	Amazonina n.sp.38B	26	25		13	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	26/25
Blattodea	Blattellidae	Attaphila	Attaphila fungicola	34	33		17	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	34/33
Blattodea	Blattellidae	Blattella	Blattella bisignata	24	23		12	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	24/23
Blattodea	Blattellidae	Blattella	Blattella germanica	24	23		12	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	24/23
Blattodea	Blattellidae	Blattella	Blattella lituricollis lituricollis	26	25		13	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	26/25
Blattodea	Blattellidae	Blattella	Blattella sauteri	24	23		12	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	24/23
Blattodea	Blattellidae	Blattella	Blattella sp.C43T	28	27		14	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	28/27
Blattodea	Blattellidae	Blattella	Blattella sp.D	30	29		15	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	30/29
Blattodea	Blattellidae	Blattella	Blattella sp.E71A	50	49		25	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	50/49
Blattodea	Blattellidae	Blattella	Blattella vaga	24	23		12	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	24/23
Blattodea	Blattellidae	Cariblatta	Cariblatta lutea minima	26	25		13	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	26/25
Blattodea	Blattellidae	Dendroblatta	Dendroblatta cnephaia	32	31		16	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	32/31
Blattodea	Blattellidae	Dendroblatta	Dendroblatta sobrina	26	25		13	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	26/25
Blattodea	Blattellidae	Ectobius	Ectobius pallidus	22	21		11	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	22/21
Blattodea	Blattellidae	Gislenia	Gislenia australica	34	33		17	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	34/33
Blattodea	Blattellidae	Hemithyrsocera	Hemithyrsocera lateralis	26	25		13	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	26/25
Blattodea	Blattellidae	Ischnoptera	Ischnoptera castanea	34	33		17	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	34/33
Blattodea	Blattellidae	Ischnoptera	Ischnoptera deropeltiformis	50	49		25	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	50/49
Blattodea	Blattellidae	Ischnoptera	Ischnoptera galibi	44	43		22	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	44/43
Blattodea	Blattellidae	Ischnoptera	Ischnoptera mura	34	33		17	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	34/33
Blattodea	Blattellidae	Ischnoptera	Ischnoptera panamae	40	39		20	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	40/39
Blattodea	Blattellidae	Ischnoptera	Ischnoptera rufa rufa	40	39		20	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	40/39
Blattodea	Blattellidae	Ischnoptera	Ischnoptera sp.93B	38	37		19	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	38/37
Blattodea	Blattellidae	Loboptera	Loboptera decipiens	34	33		17	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	34/33
Blattodea	Blattellidae	Lobopterella	Lobopterella dimidiatipes	38	37		19	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	38/37
Blattodea	Blattellidae	Lophoblatta	Lophoblatta brevis	32	31		16	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	32/31
Blattodea	Blattellidae	Lophoblatta	Lophoblatta fissa	16	15		8	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	16/15
Blattodea	Blattellidae	Lupparia	Lupparia notulata	20	19		10	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	20/19
Blattodea	Blattellidae	Margattea	Margattea punctulata	32	31		16	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	32/31
Blattodea	Blattellidae	Nahublattella	Nahublattella n.sp.72B	20	19		10	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	20/19
Blattodea	Blattellidae	Parasymploce	Parasymploce limbata	24	23		12	gonochorous	XO		White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger.	24/23
