institute	id_number	project	higher_group	family	genus	species	standard	buffer	mean1	mean2	cv1	cv2	ratio	ave_sample	ave_standard	gs_pg_2c_replicate	gs_pg_2c	gs_pg_1c	x1c_gbp	cv_sample	cv_standard	sd_r_sample	stdv_gs	measured_by	date	d_to_l_specimen_id	previous_estimate_2c_prime	comments_on_d_to_l_sample	x30	x32	primary
RBGE	DMR30	DTOL	Angiosperm	Orchidaceae	Ophrys	apifera	<Allium	GPB3%PVP	215.66	323.93	3.65	3.95	1.502	217.24	325.38	NA	23.29	11.65	11.39	3.92	4.04	0.005	NA	Sahr Mian	08/06/2021	NA	10.14	polyploid	NA	NA	1
RBGE	DMR31	DTOL	Angiosperm	Scrophulariaceae	Verbascum	thapsus	<Solanum	OXPRO	138.83	320.00	4.38	4.67	2.305	135.65	315	NA	0.86	0.43	0.42	4.77	4.26	0.071	NA	Sahr Mian	08/06/2021	NA	-	NA	NA	NA	1
RBGE	DMR32	DTOL	Angiosperm	Araliaceae	Hydrocotyle	vulgaris	<Petro	OXPRO	199.19	411.68	3.36	3	2.067	206.38	433.05	NA	2.14	1.07	1.05	3.25	3.01	0.035	NA	Sahr Mian	09/06/2021	NA	1.90	NA	NA	NA	1
RBGE	DMR33	DTOL	Angiosperm	Cyperaceae	Carex	caryophyllea	<Solanum	OXPRO	148.45	237.70	4.12	3.56	1.579	146.48	237.04	NA	1.24	0.62	0.6	4.84	3.41	0.071	NA	Robyn Powell	09/06/2021	NA	1.02	NA	NA	NA	1
RBGE	DMR34	DTOL	Angiosperm	Cyperaceae	Carex	rostrata	<Solanum	OXPRO	152.23	339.09	3.99	2.49	2.227	158.61	352.21	NA	0.9	0.45	0.44	4.61	2.63	0.071	NA	Robyn Powell	09/06/2021	NA	0.70	NA	NA	NA	1
RBGE	DMR35	DTOL	Angiosperm	Poaceae	Dactylorhiza	incarnata	>Petro	OXPRO	166.07	400.02	3.72	4.69	3.451	410.2	138.8	NA	13.3	6.65	6.5	4.58	3.81	0.077	NA	Sahr Mian	09/06/2021	NA	7.09	Tetraloid	NA	NA	1
RBGE	DMR36	DTOL	Lycophyte	Selaginellaceae	Selaginella	selaginoides	<Solanum	OXPRO	110.80	268.03	5.23	2.86	2.419	112.95	275.5	NA	0.82	0.41	0.4	4.53	2.97	0.071	NA	Robyn Powell	09/06/2021	NA	0.18	polyploid	NA	NA	1
RBGE	DMR37	DTOL	Angiosperm	Cyperaceae	Eleocharis	quinqueflora	<Petro	OXPRO	107.29	369.68	3.59	2.3	3.632	112.02	395.69	NA	1.27	0.64	0.62	4.35	2.52	0.035	NA	Robyn Powell	09/06/2021	NA	1.12	NA	NA	NA	1
RBGE	DMR38	DTOL	Angiosperm	Cyperaceae	Carex	nigra	<Solanum	OXPRO	194.39	394.82	4.51	3.47	2.031	201.54	407.19	NA	0.99	0.49	0.48	4.97	3.5	0.071	NA	Sahr Mian	09/06/2021	NA	0.80	NA	NA	NA	1
RBGE	DMR39	DTOL	Angiosperm	Juncaginaceae	Triglochin	palustris	<Petro	OXPRO	114.01	466.99	4.02	2.04	4.096	121.54	481.51	NA	1.14	0.57	0.56	3.73	2.85	0.113	NA	Sahr Mian	10/06/21	NA	-	NA	NA	NA	1
RBGE	DMR40	DTOL	Angiosperm	Papaveraceae	Papaver	rhoeas	>Petro	Galbraith	205.21	506.37	4.95	3.67	2.468	519.66	211.92	NA	11.03	5.52	5.4	3.37	4.12	0.014	NA	Sahr Mian	10/06/2021	NA	4.81	NA	NA	NA	1
RBGK	NA	DTOL	Angiosperm	Brassicaceae	Capsella	bursa-pastoris	<Solanum	OXPRO	120.13	299.30	4.07	2.94	2.491	129.36	313.41	NA	0.83	0.41	0.4	4.01	2.83	0.071	NA	Sahr Mian	10/06/2021	NA	0.80	NA	NA	NA	1
RBGE	DB1540	DTOL	Bryophyte	NA	Fontinalis	squamosa	>Oryza	OXPRO	221.08	544.61	4.29	3.5	2.46	552.53	222.93	NA	2.48	1.24	1.21	3.71	3.87	0.043	NA	Sahr Mian	02/06/2021	NA	NA	NA	NA	NA	1
RBGE	DB1541	DTOL	Bryophyte	NA	Sphagnum	contortum	<Oryza	OXPRO	223.09	495.86	4.77	2.59	2.223	232.8	512.92	NA	0.91	0.45	0.44	6.67	4.12	0.017	NA	Sahr Mian	02/06/2021	NA	NA	NA	NA	NA	1
RBGE	DB1542	DTOL	Bryophyte	NA	Sphagnum	medium	<Oryza	OXPRO	246.26	424.66	4.58	3.09	1.724	246.26	424.66	NA	1.16	0.58	0.57	6.67	4.12	NA	NA	Sahr Mian	02/06/2021	NA	NA	NA	NA	NA	1
RBGE	DB1545	DTOL	Bryophyte	NA	Sphagnum	papillosum	<Oryza	OXPRO	242.27	487.89	4.27	3.4	2.014	251.09	516.05	NA	0.97	0.49	0.48	6.67	4.12	0.039	NA	Sahr Mian	02/06/2021	NA	NA	NA	NA	NA	1
RBGE	DB1546	DTOL	Bryophyte	NA	Straminergon	stramineum	<Oryza	OXPRO	108.01	271.46	4.38	3.73	2.513	114.95	283.35	NA	0.81	0.41	0.4	6.67	4.12	0.040	NA	Sahr Mian	02/06/2021	NA	NA	NA	NA	NA	1
RBGE	DB1548	DTOL	Bryophyte	NA	Marsupella	aquatica	<Oryza	OXPRO	191.30	621.06	4.33	4.13	3.247	198.43	665.92	NA	0.6	0.3	0.29	6.67	4.12	0.118	NA	Sahr Mian	02/06/2021	NA	NA	NA	NA	NA	1
RBGE	DB1550	DTOL	Bryophyte	NA	Sphagnum	angustifolium	<Oryza	OXPRO	164.87	351.40	4.22	2.77	2.131	158.53	343.55	NA	0.92	0.46	0.45	6.67	4.12	0.032	NA	Sahr Mian	02/06/2021	NA	NA	NA	NA	NA	1
RBGE	DB1553	DTOL	Bryophyte	NA	Tetraphis	pellucida	<Oryza	OXPRO	205.81	332.70	4.45	4.07	1.617	221.53	357.05	NA	1.24	0.62	0.61	6.67	4.12	0.014	NA	Sahr Mian	02/06/2021	NA	NA	NA	NA	NA	1
RBGE	DB1554	DTOL	Bryophyte	NA	Sphagnum	fimbriatum	<Oryza	OXPRO	146.83	283.11	4.4	3.69	1.928	150.54	294.58	NA	1.02	0.51	0.5	6.67	4.12	0.040	NA	Sahr Mian	02/06/2021	NA	NA	NA	NA	NA	1
RBGE	DB1555	DTOL	Bryophyte	NA	Bryum	weigelii	<Oryza	OXPRO	232.87	307.32	3.97	4.56	1.32	240.4	328.71	NA	1.46	0.73	0.72	6.67	4.12	0.040	NA	Sahr Mian	02/06/2021	NA	NA	NA	NA	NA	1
RBGE	DB1556	DTOL	Bryophyte	NA	Sphagnum	tenellum	<Oryza	OXPRO	139.96	303.61	5.69	3.38	2.169	140.7	309.82	NA	0.91	0.45	0.44	6.67	4.12	0.029	NA	Sahr Mian	02/06/2021	NA	NA	NA	NA	NA	1
RBGK	SM26	DTOL	Angiosperm	Violaceae	Viola	tricolor	>Solanum	Galbraith	145.93	312.04	9.55	9.68	2.138	309.51	145.7	NA	4.25	2.12	2.08	10.62	10.02	0.020	NA	Sahr Mian	14/06/2021	KDTOL10244	4.04	NA	NA	NA	1
RBGK	SM27	DTOL	Angiosperm	Polygonaceae	Oxyria	digyna	>Solanum	OXPRO	221.85	284.88	3.64	3.86	1.284	296.03	234.02	NA	2.53	1.26	1.24	3.46	3.75	0.019	NA	Sahr Mian	14/06/2021	KDTOL10245	-	NA	NA	NA	1
RBGK	SM31	DTOL	Angiosperm	Fabaceae	Trifolium	pratense	<Solanum	OXPRO	143.45	298.30	4.18	3.3	2.08	148.93	309.54	NA	0.96	0.48	0.47	4.54	3.96	0.071	NA	Sahr Mian	14/06/2021	KDTOL10248	0.85	NA	NA	NA	1
RBGK	NA	DTOL	Angiosperm	Linaceae	Linum	bienne	<Solanum	OXPRO	142.87	228.35	3.85	3.29	1.598	148.38	233.93	NA	1.27	0.63	0.62	4.18	3.34	0.071	NA	Sahr Mian	14/06/2021	KDTOL10249	NA	NA	NA	NA	1
RBGK	NA	DTOL	Angiosperm	Oleaceae	Fraxinus	excelsior	<Petro	GBP3%PVP	176.95	429.97	3.63	2.53	2.43	184.32	439.68	NA	1.89	0.94	0.92	3.62	2.51	0.040	NA	Sahr Mian	14/06/2021	KDTOL10251	1.17	NA	NA	NA	1
RBGK	NA	DTOL	Angiosperm	Montiaceae	Montia	fontana	<Petro	OXPRO	126.04	427.17	3.45	2.48	3.389	129.15	429.2	NA	1.35	0.68	0.66	3.77	2.62	0.051	NA	Robyn Powell	14/06/2021	KDTOL10250	1.20	NA	NA	NA	1
RBGK	SM30	DTOL	Angiosperm	Plantaginaceae	Digitalis	purpurea	<Petro	GBP3%PVP	206.38	433.19	4.55	2.79	2.099	191.2	396.13	NA	2.17	1.09	1.06	4.64	3.22	0.027	NA	Robyn Powell	14/06/2021	KDTOL10252	1.87	NA	NA	NA	1
RBGE	DB1561	DTOL	Bryophyte	Hymenolomataceae	Hymenoloma	crispulum	<Oryza	OXPRO	131.26	354.21	3.75	2.61	2.699	125.73	336.62	NA	0.75	0.37	0.37	6.67	4.12	0.042	NA	Sahr Mian	17/06/2021	NA	-	NA	NA	NA	1
RBGE	DB1564	DTOL	Bryophyte	Entodontaceae	Entodon	concinnus	<Oryza	OXPRO	139.12	280.90	6.05	4.83	2.019	146.44	290.02	NA	1.01	0.5	0.49	6.67	4.12	0.033	NA	Sahr Mian	17/06/2021	NA	-	NA	NA	NA	1
RBGE	DB1566	DTOL	Bryophyte	Bartramiaceae	Plagiopus	oederianus	<Oryza	OXPRO	108.04	332.56	2.57	2.92	3.078	105.72	320.89	NA	0.66	0.33	0.32	6.67	4.12	0.050	NA	Sahr Mian	17/06/2021	NA	-	NA	NA	NA	1
RBGE	DB1567	DTOL	Bryophyte	Pottiaceae	Anoectangium	aestivum	<Oryza	OXPRO	108.84	339.31	3.23	2.73	3.118	106.96	327.74	NA	0.65	0.33	0.32	6.67	4.12	0.056	NA	Sahr Mian	17/06/2021	NA	-	NA	NA	NA	1
RBGE	DB1568	DTOL	Bryophyte	Rhytidiaceae	Rhytidium	rugosum	<Oryza	OXPRO	107.70	209.32	5.65	4.78	2.501	115.93	266.37	NA	0.87	0.44	0.43	6.67	4.12	0.026	NA	Sahr Mian	17/06/2021	NA	1c=0.37	NA	NA	NA	1
RBGE	DB1569	DTOL	Bryophyte	Dicranaceae	Paraleucobryum	longifolium	<Oryza	OXPRO	221.65	302.74	4.24	4.4	1.366	230.54	320.46	NA	1.44	0.72	0.7	6.67	4.12	0.042	NA	Sahr Mian	17/06/2021	NA	-	NA	NA	NA	1
RBGE	DB1570	DTOL	Bryophyte	Distichiaceae	Distichium	capillaceum	<Oryza	OXPRO	130.98	357.73	2.84	3.72	2.731	131.36	361.8	NA	0.73	0.36	0.36	6.67	4.12	0.071	NA	Sahr Mian	17/06/2021	NA	-	NA	NA	NA	1
RBGE	DB1571	DTOL	Bryophyte	Herbertaceae	Herbertus	stramineus	<Oryza	OXPRO	254.23	331.55	4.82	5	1.304	263.99	338.5	NA	1.56	0.78	0.76	6.67	4.12	0.021	NA	Sahr Mian	17/06/2021	NA	-	NA	NA	NA	1
RBGE	DMR46	DTOL	Angiosperm	Orobanchaceae	Melampyrum	pratense	>Petro	GPB3%PVP	113.52	402.84	3.83	3.22	3.549	414.14	121.42	NA	15.35	7.67	7.51	3.06	3.71	0.116	NA	Sahr Mian	18/06/2021	NA	14.87	NA	NA	NA	1
RBGE	DMR53	DTOL	Fern	Thelypteridaceae	Phegopteris	connectilis	>Petro	Ebihara	111.64	377.72	4.92	3.91	3.383	412.91	125.71	NA	14.78	7.39	7.23	3.85	4.49	0.082	NA	Sahr Mian	18/06/2021	NA	14.44	NA	NA	NA	1
RBGE	DMR42	DTOL	Angiosperm	Apiaceae	Angelica	archangelica	>Petro	GPB3%PVP	208.49	310.96	3.3	3.16	1.492	317.38	215.23	NA	6.64	3.32	3.24	3.39	3.21	0.022	NA	Sahr Mian	18/06/2021	NA	6.46	NA	NA	NA	1
RBGE	DMR43	DTOL	Angiosperm	Orobanchaceae	Pedicularis	palustris	>Solanum	GPB3%PVP	109.90	252.60	3.58	3.06	2.298	260.69	115.8	NA	4.5	2.25	2.2	2.79	3.33	0.084	NA	Sahr Mian	18/06/2021	NA	-	NA	NA	NA	1
RBGE	DMR44	DTOL	Angiosperm	Plantaginaceae	Hippuris	vulgaris	<Petro	GBP3%PVP	128.20	410.26	4.31	2.51	3.2	134.02	418.36	NA	1.44	0.72	0.7	4.2	2.78	0.074	NA	Sahr Mian	18/06/2021	NA	-	NA	NA	NA	1
RBGE	DMR45	DTOL	Angiosperm	Boraginaceae	Echium	vulgare	<Petro	GBP3%PVP	128.14	319.02	4.77	2.98	2.49	134.28	331.67	NA	1.82	0.91	0.89	4.38	2.73	0.017	NA	Sahr Mian	18/06/2021	NA	1.65	NA	NA	NA	1
RBGE	DMR49	DTOL	Angiosperm	Rosaceae	Alchemilla	alpina	>Solanum	GPB3%PVP	224.85	420.19	5.11	3.15	1.869	434.54	235.95	NA	3.68	1.84	1.8	3.2	4.86	0.023	NA	Sahr Mian	18/06/2021	NA	-	NA	NA	NA	1
RBGE	DMR50	DTOL	Angiosperm	Caryophyllaceae	Silene	acaulis	<Petro	GBP3%PVP	237.43	324.27	3.46	2.69	1.366	246.8	334.28	NA	3.32	1.66	1.62	3.56	2.71	0.011	NA	Sahr Mian	18/06/2021	NA	-	NA	NA	NA	1
RBGE	DMR52	DTOL	Angiosperm	Salicaceae	Salix	reticulata	<Solanum	GBP3%PVP	149.07	284.46	6.99	4.89	1.911	155.34	299.34	NA	1.04	0.52	0.51	6.05	4.42	0.071	NA	Sahr Mian	18/06/2021	NA	-	NA	NA	NA	1
RBGE	DMR47	DTOL	Fern	Ophioglossaceae	Ophioglossum	vulgatum	>Allium	GBP3%PVP	198.06	278.92	3.64	4.42	1.408	283.13	201.83	NA	48.94	24.47	23.93	4.19	3.37	0.004	NA	Sahr Mian	29/04/2021	NA	-	NA	NA	NA	1
RBGK	MC9202	DTOL	Angiosperm	Alismataceae	Alisma	plantago-aquatica	>Pisum	OXPRO	133.72	317.37	2.93	3.05	2.373	323.51	135.97	NA	21.63	10.81	10.58	3.14	3.22	0.006	NA	Robyn Powell	23/06/2021	KDTOL10264	18/33	NA	NA	NA	1
RBGK	MC9200	DTOL	Angiosperm	Orchidaceae	Anacamptis	pyramidalis	>Pisum	OXPRO	156.67	448.23	3.22	4.3	2.861	466.86	167.54	NA	25.33	12.66	12.39	4.52	3.33	0.063	NA	Robyn Powell	23/06/2021	KDTOL10264	24.64	NA	NA	NA	1
RBGK	MC9205	DTOL	Angiosperm	Orchidaceae	Dactylorhiza	fuchsii	>Petro	OXPRO	94.04	263.73	2.72	4.34	2.775	263.54	96.09	NA	12.34	6.17	6.03	4.71	3.02	0.037	NA	Robyn Powell	23/06/2021	KDTOL10267	5.78	Polyploid	NA	NA	1
RBGK	MC9206	DTOL	Angiosperm	Caprifoliaceae	Lonicera	periclymenum	>Petro	OXPRO	106.17	149.37	2.87	3.65	1.407	152.67	107.91	NA	6.37	3.18	3.11	3.13	2.78	0.007	NA	Robyn Powell	23/06/2021	KDTOL10268	5.62	NA	NA	NA	1
RBGK	MC9204	DTOL	Angiosperm	Fagaceae	Quercus	robur	<Petro	OXPRO	133.77	292.40	4.6	2.28	2.186	130.53	283.2	NA	2.07	1.04	1.01	4.38	2.42	0.007	NA	Robyn Powell	23/06/2021	KDTOL10266	1.80	NA	NA	NA	1
RBGK	MC9207	DTOL	Angiosperm	Geraniaceae	Geranium	columbinum	<Petro	OXPRO	130.45	435.75	2.66	1.84	3.34	131.48	437.04	NA	1.35	0.68	0.66	2.76	1.89	0.017	NA	Robyn Powell	23/06/2021	KDTOL10269	1.43	NA	NA	NA	1
RBGK	MC9198	DTOL	Angiosperm	Polygalaceae	Polygala	vulgaris	<Petro	OXPRO	189.47	437.79	2.39	1.81	2.311	199.92	447.52	NA	2.01	1.01	0.98	2.29	1.89	0.066	NA	Robyn Powell	23/06/2021	KDTOL10258	0.89	polyploid	NA	NA	1
RBGK	MC9199	DTOL	Angiosperm	Poaceae	Brachypodium	sylvaticum	<Solanum	OXPRO	186.27	415.43	3.09	2.44	2.23	192	429.58	NA	0.89	0.45	0.44	2.69	2.18	0.011	NA	Sahr Mian	23/06/2021	KDTOL10263	0.86	NA	NA	NA	1
RBGK	MC9200	DTOL	Angiosperm	Betulaceae	Corylus	avellana	<Solanum	OXPRO	171.52	394.93	4.49	2.98	2.3	170.55	395.77	NA	0.86	0.43	0.42	4.22	3.32	0.017	NA	Sahr Mian	23/06/2021	KDTOL10265	0.85	NA	NA	NA	1
RBGK	MC9208	DTOL	Angiosperm	Orobanchaceae	Orobanche	minor	>Solanum	OXPRO	162.88	518.87	2.8	3.71	3.186	535.4	171.1	NA	6.26	3.13	3.06	3.63	3.14	0.058	NA	Sahr Mian	23/06/2021	KDTOL10270	3.66	polyploid	NA	NA	1
RBGK	MC9197	DTOL	Angiosperm	Linaceae	Linum	catharticum	<Petro	OXPRO	201.66	615.77	4.71	2.83	3.054	212.74	636.35	NA	1.5	0.75	0.74	4.3	2.82	0.046	NA	Sahr Mian	23/06/2021	KDTOL10254	-	NA	NA	NA	1
RBGK	MC9211	DTOL	Angiosperm	Orchidaceae	Cephalanthera	damasonium	>Pisum	OXPRO	106.61	456.70	4.56	2.87	4.284	460.43	108.27	NA	38.66	19.33	18.9	2.91	4.43	0.043	NA	Robyn Powell	23/06/2021	KDTOL10273	32.80	NA	NA	NA	1
RBGE	DMR55	DTOL	Angiosperm	Fabaceae	Anthyllis	vulneraria	<Solanum	OXPRO	169.74	395.81	5.25	4.06	2.332	174.79	403.99	NA	0.87	0.43	0.42	5.57	3.48	0.020	NA	Robyn Powell	23/06/2021	NA	1	NA	NA	NA	1
RBGE	DMR58	DTOL	Angiosperm	Resedaceae	Reseda	luteola	<Solanum	OXPRO	129.66	196.22	4.52	4.66	1.513	134.15	202.3	NA	1.33	0.66	0.65	4.36	4.44	0.012	NA	Robyn Powell	23/06/2021	NA	1.02	NA	NA	NA	1
RBGE	DMR54	DTOL	Angiosperm	Caryophyllaceae	Spergularia	marina	<Solanum	OXPRO	118.83	195.26	3.55	3.88	1.643	123.38	202.21	NA	1.22	0.61	0.6	3.67	4.53	0.014	NA	Robyn Powell	23/06/2021	NA	-	NA	NA	NA	1
RBGE	DMR57	DTOL	Angiosperm	Apiaceae	Ligusticum	scoticum	>Petro	OXPRO	259.00	381.40	2.8	3.34	1.473	296.06	200.78	NA	6.64	3.32	3.24	3.66	3.16	0.004	NA	Robyn Powell	23/06/2021	NA	3.05	polyploid	NA	NA	1
RGBE	MC9210	DTOL	Angiosperm	Malveaceae	Malva	moschata	<Petro	OXPRO	193.17	281.42	6.75	4.01	1.457	195.12	283.93	NA	3.09	1.55	1.51	6.45	3.58	0.003	NA	Sahr Mian	24/06/2021	KDTOL10272	2.71	NA	NA	NA	1
RBGE	DMR56	DTOL	Angiosperm	Poaceae	Leymus	arenarius	>Pisum	OXPRO	189.00	829.75	4.75	3.36	4.39	774.36	181.1	NA	38.87	19.43	19.01	3.69	4.84	0.108	NA	Robyn Powell	24/06/2021	NA	-	NA	NA	NA	1
RBGE	DMR24A	DTOL	Angiosperm	Ericaceae	Vaccinium	uliginosum	<Petro	OXPRO	151.88	208.31	4.79	2.54	1.371	154.59	211.43	NA	3.29	1.65	1.61	4.48	2.54	0.009	NA	Sahr Mian	24/06/2021	NA	-	NA	NA	NA	1
RBGE	DMR60	DTOL	Lycophyte	Lycopidiaceae	Diphasiastrum	alpinum	>Petro	OXPRO	117.95	213.27	2.74	3.99	1.808	213.73	118	NA	8.15	4.08	3.99	4.21	2.78	0.003	NA	Robyn Powell	24/06/2021	NA	7.52	NA	NA	NA	1
RBGE	DMR59	DTOL	Lycophyte	Lycopodiaceae	Huperzia	selago	>Pisum	OXPRO	109.25	262.06	3.19	4.26	2.399	266.95	112.7	NA	21.53	10.77	10.53	3.97	4.2	0.028	NA	Sahr Mian	24/06/2021	NA	20	NA	NA	NA	1
RBGE	DMR61	DTOL	Angiosperm	Salicaceae	Salix	herbacea	<Solanum	OXPRO	154.38	303.96	4.14	2.96	1.969	163.01	322.17	NA	1.01	0.51	0.49	3.95	3.37	0.071	NA	Robyn Powell	24/06/2021	NA	-	NA	NA	NA	1
RBGE	DMR63	DTOL	Angiosperm	Nartheciaceae	Narthecium	ossifragum	<Solanum	OXPRO	198.78	396.28	3.85	2.99	1.994	205.88	414.93	NA	0.99	0.5	0.49	3.61	2.98	0.071	NA	Sahr Mian	25/06/2021	NA	0.82	NA	NA	NA	1
RBGE	DMR62	DTOL	Angiosperm	Droseraceae	Drosera	anglica	>Solanum	OXPRO	157.39	451.67	2.55	3.46	2.87	459.28	159.65	NA	5.75	2.88	2.81	3.34	2.41	0.006	NA	Sahr Mian	25/06/2021	NA	-	NA	NA	NA	1
RBGK	MC9212	DTOL	Angiosperm	Primulaceae	Anagallis	arvensis	<Petro	OXPRO	209.95	344.75	3.68	2.73	1.642	220	384.21	NA	2.58	1.29	1.26	3.13	2.73	0.009	NA	Sahr Mian	28/06/2021	KDTOL10276	-	NA	NA	NA	1
RBGK	MC9211	DTOL	Angiosperm	Chenopodiaceae	Chenopodium	album	<Pisum	OXPRO	206.12	441.00	4.58	3.77	2.14	211.89	460.99	NA	4.18	2.09	2.04	4.23	4.54	0.036	NA	Sahr Mian	28/06/2021	KDTOL10275	4.70	NA	NA	NA	1
RBGK	MC9214	DTOL	Angiosperm	Papaveraceae	Papaver	somniferum	>Petro	OXPRO	232.91	344.64	2.93	2.92	1.48	364.23	249.48	NA	6.57	3.28	3.21	3.43	2.97	0.017	NA	Sahr Mian	28/06/2021	KDTOL10278	7.80	NA	NA	NA	1
RBGK	MC9215	DTOL	Angiosperm	Nymphaceae	Nuphar	pumila	<Pisum	OXPRO	246.92	420.95	4.03	3.24	1.702	255.49	427.75	NA	5.43	2.71	2.65	3.88	3.36	0.026	NA	Sahr Mian	28/06/2021	KDTOL10279	5.26	NA	NA	NA	1
RBGK	MC9216	DTOL	Angiosperm	Malvaceae	Tilia	cordata	<Petro	Galbraith3PVP	144.47	292.38	4.53	3.81	2.024	145.34	295.15	NA	2.22	1.11	1.08	4.43	3.63	0.007	NA	Sahr Mian	28/06/2021	KDTOL10280	-	NA	NA	NA	1
RBGK	MC9213	DTOL	Angiosperm	Malvaceae	Malva	arborea	<Petro	Galbraith3PVP	95.01	274.46	11.85	5.32	2.889	96.69	278.33	NA	1.56	0.78	0.76	11.43	5.45	0.014	NA	Sahr Mian	28/06/2021	KDTOL10277	-	NA	NA	NA	1
RBGK	MC9217	DTOL	Angiosperm	Lamiaceae	Teucrium	chamaedrys	<Petro	OXPRO	187.40	229.73	2.53	1.97	1.226	188.54	229.75	NA	3.69	1.85	1.81	3.1	2.33	0.006	NA	Robyn Powell	30/06/2021	KDTOL10281	-	NA	NA	NA	1
RBGK	MC9219	DTOL	Angiosperm	Cyperaceae	Schoenoplectus	triqueter	<Petro	OXPRO	138.81	435.72	3.92	2.81	3.139	144.82	447.32	NA	1.46	0.73	0.71	4.66	2.7	0.048	NA	Robyn Powell	30/06/2021	KDTOL10283	-	NA	NA	NA	1
RBGK	MC9218	DTOL	Angiosperm	Caprifoliaceae	Valeriana	officinalis	>Petro	OXPRO	280.27	349.86	2.83	2.75	1.962	309.24	191.69	NA	7.26	3.63	3.55	2.89	2.91	0.005	NA	Robyn Powell	30/06/2021	KDTOL10282	8.15	NA	NA	NA	1
RBGK	MC9222	DTOL	Angiosperm	Campanulaceae	Phyteuma	spicatum	<Petro	OXPRO	125.57	222.73	2.65	2.29	1.774	128.12	225.78	NA	2.55	1.28	1.25	3.2	2.74	0.012	NA	Robyn Powell	30/06/2021	KDTOL10286	2.54	NA	NA	NA	1
RBGK	MC9225	DTOL	Angiosperm	Asteraceae	Filago	pyramidata	<Petro	OXPRO	138.07	412.33	3.74	2.59	2.986	142.73	417.53	NA	1.54	0.77	0.75	3.76	2.42	0.060	NA	Robyn Powell	30/06/2021	KDTOL10289	-	NA	NA	NA	1
RBGK	MC9231	DTOL	Angiosperm	Apiaceae	Kickxia	elatine	<Petro	OXPRO	169.64	241.93	4.57	3.63	1.426	174.18	245.94	NA	3.19	1.59	1.56	4.32	3.19	0.013	NA	Robyn Powell	30/06/2021	KDTOL10295	-	NA	NA	NA	1
RBGK	MC9228	DTOL	Angiosperm	Fabaceae	Ulex	minor	<Petro	OXPRO	138.48	290.65	4.24	3.63	2.099	143.26	278.83	NA	2.31	1.16	1.13	4.37	3.02	0.024	NA	Robyn Powell	30/06/2021	KDTOL10292	-	NA	NA	NA	1
RBGK	MC9224	DTOL	Angiosperm	Rosaceae	Pyrus	cordata	<Petro	OXPRO	113.87	398.89	4.94	3.9	3.503	118.23	405.03	NA	1.31	0.66	0.64	4.77	3.79	0.076	NA	Robyn Powell	30/06/2021	KDTOL10288	-	NA	NA	NA	1
RBGK	MC9226	DTOL	Angiosperm	Campanulaceae	Phyteuma	orbiculare	<Petro	OXPRO	138.58	240.21	4.03	3.33	1.733	144.31	247.58	NA	2.62	1.31	1.28	4.14	3.25	0.024	NA	Robyn Powell	30/06/2021	KDTOL10290	2.27	NA	NA	NA	1
RBGK	MC9229	DTOL	Angiosperm	Menyanthaceae	Menyanthes	trifoliata	<Petro	OXPRO	211.67	260.12	2.57	2.21	1.229	155.08	190.27	NA	3.67	1.83	1.79	2.46	2.15	0.005	NA	Robyn Powell	30/06/2021	KDTOL10293	-	NA	NA	NA	1
RBGK	MC9221	DTOL	Angiosperm	Polygalaceae	Polygala	amarella	<Petro	OXPRO	171.36	766.61	3.16	2.14	4.474	139.49	622.44	NA	1.01	0.5	0.49	4.14	2.77	0.097	NA	Robyn Powell	30/06/2021	KDTOL10285	-	NA	NA	NA	1
RBGE	MC9227	DTOL	Angiosperm	Amaryllidaceae	Allium	schoenoprasum	<Allium	GPB3%PVP	197.36	452.12	3.94	3.68	2.154	197.41	433.68	NA	15.88	7.94	7.77	4.29	4.1	0.021	NA	Sahr Mian	08/06/2021	KDTOL10291	16.90	NA	NA	NA	1
RBGE	DMR65	DTOL	Angiosperm	Isoetaceae	Littorella	uniflora	>Pisum	OXPRO	143.04	203.71	4.25	4.51	1.424	209.19	148.17	NA	12.83	6.42	6.28	4.81	4.5	0.017	NA	Sahr Mian	24/06/2021	NA	-	NA	NA	NA	1
RBGK	DMR67	DTOL	Angiosperm	Cornaceae	Cornus	suecica	<Pisum	OXPRO	188.51	783.22	3.73	1.65	4.155	197.9	807.23	NA	2.23	1.11	1.09	3.71	1.97	0.066	NA	Sahr Mian	28/06/2021	NA	-	NA	NA	NA	1
RBGK	DMR66	DTOL	Angiosperm	Potamogetonaceae	Potamogeton	polygonifolius	<Petro	OXPRO	177.13	901.11	4.59	3.1	5.087	177.89	904.15	NA	0.89	0.44	0.43	4.82	3.09	0.009	NA	Robyn Powell	30/06/2021	NA	-	NA	NA	NA	1
RBGK	DMR69	DTOL	Angiosperm	Geraniaceae	Geranium	sylvaticum	<Pisum	OXPRO	221.20	434.25	3.26	2.91	1.963	194.6	380.47	NA	4.65	2.32	2.27	2.94	2.43	0.007	NA	Sahr Mian	28/06/2021	NA	-	NA	NA	NA	1
RBGE	DMR71	DTOL	Angiosperm	Salicaceae	Salix	arbuscula	<Solanum	OXPRO	201.08	402.23	5.12	4.06	2.249	157.41	339.72	NA	0.93	0.46	0.45	5.56	4.46	0.017	NA	Sahr Mian	25/06/2021	NA	-	NA	NA	NA	1
