PHYLUM	ORDER	GENUS	SPECIES	METHOD	1C in pg	1C in Mbp	x	FGSDID	SPECIMEN ID
Ascomycota	Helotiales	Cyttaria	darwinii	Fl-PC	0.038	37.43	2	1993	REG
Ascomycota	Helotiales	Cyttaria	hariotii	Fl-PC	0.151	147.44	8?	1994	REG
Ascomycota	Helotiales	Dasyscyphella	angustipila	Fl-PC	0.071	69.16	4	2259	REG
Ascomycota	Helotiales	Dasyscyphus	aconiti	Fl-PC	0.033	32.68	2	2275	REG
Ascomycota	Helotiales	Dasyscyphus	mughonicola	Fl-PC	0.055	53.77	3	2258	BARAL 4207
Ascomycota	Helotiales	Dasyscyphus	pudibundus	Fl-PC	0.037	35.91	2	2246	no herbarium specimen (Weber 5)
Ascomycota	Helotiales	Dasyscyphus	pudibundus	Fl-PC	0.037	35.91	2	2245	BARAL 3494 (Weber 6)
Ascomycota	Helotiales	Dematioscypha	richonis	Fl-PC	0.034	33.44	2	2315	BARAL 4145
Ascomycota	Helotiales	Dennisiodiscus	prasinus	Fl-PC	0.043	42.37	2-4	2167	BARAL 3761
Ascomycota	Helotiales	Dermea	cerasi	Fl-PC	0.052	50.54	3	2066	REG
Ascomycota	Helotiales	Dermea	padi	Fl-PC	0.019	18.81	1	2064	BARAL 4056
Ascomycota	Helotiales	Dermea	prunastri ss. Holm	Fl-PC	0.052	51.30	3	2067	BARAL 3724
Ascomycota	Helotiales	Dermea	pseudotsugae	Fl-PC	0.031	30.21	2	2065	BARAL 4102
Ascomycota	Helotiales	Dibeloniella	citrinella	Fl-PC	0.096	93.67	6	2114	REG
Ascomycota	Helotiales	Diplocarpa	bloxamii	Fl-PC	0.075	73.34	4	2416	BARAL 3864
Ascomycota	Helotiales	Diplocarpon	rosae	CS	0.069	67.79		5715	
Ascomycota	Helotiales	Diplonaevia	emergens	Fl-PC	0.048	47.31	3	2169	REG
Ascomycota	Helotiales	Diplonaevia	glacialis	Fl-PC	0.035	34.20	2	2168	BARAL 4137
Ascomycota	Helotiales	Diplonaevia sp.		Fl-PC	0.095	92.91	6	2170	BARAL 3822 (Weber 349)
Ascomycota	Helotiales	Discocistella	grevillei	Fl-PC	0.052	51.30	3	2281	REG (Weber 605)
Ascomycota	Helotiales	Discocistella	grevillei	Fl-PC	0.058	56.24	3	2282	REG (Weber 596)
Ascomycota	Helotiales	Drepanopeziza	verrucispora	Fl-PC	0.037	36.67	2	2175	BARAL 4438
Ascomycota	Helotiales	Duebenia	compta	Fl-PC	0.050	48.83	3	2070	BARAL 3747
Ascomycota	Helotiales	Dumontinia	tuberosa	Fl-PC	0.052	50.54	3	2562	REG (Weber 17)
Ascomycota	Helotiales	Dumontinia	tuberosa	Fl-PC	0.056	54.53	3	2563	REG (Weber 172)
Ascomycota	Helotiales	Durandiella	gallica	Fl-PC	0.023	22.04	1-2	2386	REG (Weber 139)
Ascomycota	Helotiales	Durandiella	gallica	Fl-PC	0.024	23.56	1-2	2387	BARAL 4148 (Weber 563)
Ascomycota	Helotiales	Durella	atrocyanea	Fl-PC	0.045	44.08	2-3	2440	REG
Ascomycota	Helotiales	Durella	commutata	Fl-PC	0.046	44.84	2-3	2441	BARAL 3954
Ascomycota	Helotiales	Durella	connivens	Fl-PC	0.044	43.13	2-3	2437	REG
Ascomycota	Helotiales	Durella	macrospora	Fl-PC	0.044	43.13	2-3	2438	REG (Weber 538)
Ascomycota	Helotiales	Durella	macrospora cf.	Fl-PC	0.045	44.08	2-3	2439	REG (Weber 264)
Ascomycota	Helotiales	Durella	melanochlora	Fl-PC	0.043	41.61	2-3	2435	REG (Weber 548)
Ascomycota	Helotiales	Durella	melanochlora	Fl-PC	0.043	42.37	2-3	2436	REG (Weber 566), BARAL 4038
Ascomycota	Helotiales	Encoelia	fimbriata	Fl-PC	0.037	36.67	2	2419	REG (Weber 554), BARAL 4043
Ascomycota	Helotiales	Encoelia	fimbriata	Fl-PC	0.038	37.43	2	2420	REG (Weber 270)
Ascomycota	Helotiales	Encoelia	fuckelii	Fl-PC	0.041	39.90	2?	2421	BARAL 3959
Ascomycota	Helotiales	Encoelia	furfuracea	Fl-PC	0.020	19.57	1	2418	REG (Weber 488), BARAL 3980
Ascomycota	Helotiales	Encoelia	furfuracea	Fl-PC	0.020	19.57	1	2417	REG (Weber 257)
Ascomycota	Helotiales	Encoelia	tiliacea	Fl-PC	0.041	39.90	2?	2422	BARAL 4112
Ascomycota	Helotiales	Encoeliopsis	rhododendri	Fl-PC	0.056	54.53	3	2423	BARAL 4203
Ascomycota	Helotiales	Eriopezia	caesia	Fl-PC	0.037	35.91	2	2216	REG (Weber 265)
Ascomycota	Helotiales	Eriopezia	caesia	Fl-PC	0.037	36.67	2	2217	REG (Weber 704)
Ascomycota	Helotiales	Eupropolella sp.		Fl-PC	0.036	34.96	2	2071	BARAL 4212 (Weber 692)
Ascomycota	Helotiales	Geoglossum	glutinosum	Fl-PC	0.037	35.91	2	2182	BARAL 3929
Ascomycota	Helotiales	Geoglossum	nigritum	Fl-PC	0.037	36.67	2	2183	BARAL 3893
Ascomycota	Helotiales	Geoglossum	simile	Fl-PC	0.036	34.96	2	2184	REG
Ascomycota	Helotiales	Godronia	fuliginosa	Fl-PC	0.034	33.44	2	2432	BARAL 4121
Ascomycota	Helotiales	Gorgoniceps	aridula	Fl-PC	0.099	96.90	6	2442	REG (Weber 432), BARAL 3933
Ascomycota	Helotiales	Gorgoniceps	aridula	Fl-PC	0.100	97.85	6	2443	BARAL 3868 (Weber 458)
Ascomycota	Helotiales	Grovesiella	abieticola cf.	Fl-PC	0.075	73.34	4	2428	BARAL 4054
Ascomycota	Helotiales	Hamatocanthoscypha	laricionis	Fl-PC	0.069	67.64	4	2311	BARAL 3845
Ascomycota	Helotiales	Helotium	phiala cf.	Fl-PC	0.032	30.97	2	2453	REG (Weber 110)
Ascomycota	Helotiales	Helotium	phiala cf.	Fl-PC	0.037	35.91	2	2455	REG (Weber 114)
Ascomycota	Helotiales	Helotium	phiala cf.	Fl-PC	0.037	35.91	2	2454	REG (Weber 246)
Ascomycota	Helotiales	Helotium	tenuiculum	Fl-PC	0.067	65.17	4	2285	BARAL 4190
Ascomycota	Helotiales	Heterosphaeria	patella	Fl-PC	0.063	61.94	4	2433	REG (Weber 706)
Ascomycota	Helotiales	Heterosphaeria	patella	Fl-PC	0.068	66.88	4	2434	REG (Weber 278)
Ascomycota	Helotiales	Heyderia	abietis	Fl-PC	0.101	98.61	6	2478	REG
Ascomycota	Helotiales	Heyderia	pusilla	Fl-PC	0.093	91.20	6	2479	BARAL 3901
Ascomycota	Helotiales	Holwaya	mucida	Fl-PC	0.045	44.08	2-3	2424	BARAL 3909
Ascomycota	Helotiales	Hyalacrotes	hamulata	Fl-PC	0.045	44.08	2-3	2329	BARAL 4196
Ascomycota	Helotiales	Hyalopeziza	ciliata	Fl-PC	0.055	53.77	3	2318	BARAL 3921
Ascomycota	Helotiales	Hyalopeziza	millepunctata	Fl-PC	0.039	38.38	2-3	2321	REG (Weber 557)
Ascomycota	Helotiales	Hyalopeziza	millepunctata	Fl-PC	0.042	40.66	2-3	2322	REG (Weber 262)
Ascomycota	Helotiales	Hyalopeziza	millepunctata	Fl-PC	0.044	43.13	2-3	2324	REG (Weber 310)
Ascomycota	Helotiales	Hyalopeziza	millepunctata	Fl-PC	0.045	44.08	2-3	2325	BARAL 4095 (Weber 620)
Ascomycota	Helotiales	Hyalopeziza	pygmaea	Fl-PC	0.053	52.06	3	2317	BARAL 3921
Ascomycota	Helotiales	Hyaloscypha	albohyalina	Fl-PC	0.035	34.20	2	2303	REG (Weber 546), BARAL 4053
Ascomycota	Helotiales	Hyaloscypha	albohyalina	Fl-PC	0.037	35.91	2	2304	REG (Weber 317)
Ascomycota	Helotiales	Hyaloscypha	albohyalina	Fl-PC	0.037	36.67	2	2305	REG (Weber 430)
Ascomycota	Helotiales	Hyaloscypha	albohyalina	Fl-PC	0.039	38.38	2	2306	REG (Weber 133)
Ascomycota	Helotiales	Hyaloscypha	aureliella	Fl-PC	0.034	33.44	2	2300	REG
Ascomycota	Helotiales	Hyaloscypha	britannica	Fl-PC	0.030	29.26	2	2298	no herbarium specimen (Weber 241)
Ascomycota	Helotiales	Hyaloscypha	britannica	Fl-PC	0.034	33.44	2	2299	BARAL 3714 (Weber 16)
Ascomycota	Helotiales	Hyaloscypha	fuckelii	Fl-PC	0.037	36.67	2	2308	REG (Weber 5)
Ascomycota	Helotiales	Hyaloscypha	fuckelii	Fl-PC	0.037	36.67	2	2307	REG (Weber 519)
Ascomycota	Helotiales	Hyaloscypha	intacta	Fl-PC	0.035	34.20	2	2301	REG (Weber 274)
Ascomycota	Helotiales	Hyaloscypha	intacta	Fl-PC	0.037	36.67	2	2302	REG (Weber 473)
Ascomycota	Helotiales	Hyaloscypha	leuconica	Fl-PC	0.030	29.26	2	2296	REG (Weber 87)
Ascomycota	Helotiales	Hyaloscypha	leuconica	Fl-PC	0.032	31.73	2	2297	REG (Weber 340)
Ascomycota	Helotiales	Hymenoscyphus	albidus	Fl-PC	0.072	70.11	4	2515	BARAL 3841
Ascomycota	Helotiales	Hymenoscyphus	calyculus	Fl-PC	0.047	45.60	3	2497	REG (Weber 220)
Ascomycota	Helotiales	Hymenoscyphus	calyculus	Fl-PC	0.052	50.54	3	2498	REG (Weber 231)
Ascomycota	Helotiales	Hymenoscyphus	calyculus	Fl-PC	0.056	54.53	3	2499	REG (Weber 245)
Ascomycota	Helotiales	Hymenoscyphus	calyculus	Fl-PC	0.086	83.98	4	2528	REG
Ascomycota	Helotiales	Hymenoscyphus	calyculus cf.	Fl-PC	0.050	48.83	3	2500	REG (Weber 661)
Ascomycota	Helotiales	Hymenoscyphus	carpinicola	Fl-PC	0.054	53.01	3	2506	REG (Weber 103)
Ascomycota	Helotiales	Hymenoscyphus	carpinicola	Fl-PC	0.055	53.77	3	2507	REG (Weber 243)
Ascomycota	Helotiales	Hymenoscyphus	caudatus	Fl-PC	0.078	76.57	4	2524	REG (Weber 674)
Ascomycota	Helotiales	Hymenoscyphus	caudatus	Fl-PC	0.081	79.04	4	2523	REG (Weber 128)
Ascomycota	Helotiales	Hymenoscyphus	consobrinus	Fl-PC	0.047	46.36	3	2489	REG
Ascomycota	Helotiales	Hymenoscyphus	epiphyllus	Fl-PC	0.052	50.54	3	2501	REG (Weber 416)
Ascomycota	Helotiales	Hymenoscyphus	epiphyllus	Fl-PC	0.052	51.30	3	2502	REG (Weber 350)
Ascomycota	Helotiales	Hymenoscyphus	equisetinus	Fl-PC	0.036	34.96	2	2395	REG
Ascomycota	Helotiales	Hymenoscyphus	fagineus	Fl-PC	0.056	54.53	3	2508	REG
Ascomycota	Helotiales	Hymenoscyphus	fraxineus	CS	0.053	51.53	3	5542	CBS 133217 scf_8448_1.contig_1
Ascomycota	Helotiales	Hymenoscyphus	fraxineus	CS	0.070	68.15		5732	strain CBS 122016
Ascomycota	Helotiales	Hymenoscyphus	fructigenus	Fl-PC	0.056	54.53	3	2512	REG
Ascomycota	Helotiales	Hymenoscyphus	fructigenus	Fl-PC	0.056	54.53	3	2510	REG (Weber 104)
Ascomycota	Helotiales	Hymenoscyphus	fructigenus	Fl-PC	0.056	54.53	3	2509	REG (Weber 225)
Ascomycota	Helotiales	Hymenoscyphus	fructigenus	Fl-PC	0.058	57.00	3	2511	REG (Weber 122)
Ascomycota	Helotiales	Hymenoscyphus	fructigenus	CS	0.062	61.12		5730	strain CBS 650.92
Ascomycota	Helotiales	Hymenoscyphus	fructigenus	Fl-PC	0.105	102.60	6	2536	REG
Ascomycota	Helotiales	Hymenoscyphus	herbarum	Fl-PC	0.036	34.96	2	2342	REG (Weber 235)
Ascomycota	Helotiales	Hymenoscyphus	herbarum	Fl-PC	0.036	34.96	2	2341	BARAL 3583 (Weber 14)
Ascomycota	Helotiales	Hymenoscyphus	herbarum	CS	0.071	69.31		5728	BioSample: SAMN04158973
Ascomycota	Helotiales	Hymenoscyphus	herbarum cf.	Fl-PC	0.036	34.96	2	2343	BARAL 3582 REG (Weber 15)
Ascomycota	Helotiales	Hymenoscyphus	imberbis	Fl-PC	0.036	34.96	2	2486	no herbarium specimen (Weber 517)
Ascomycota	Helotiales	Hymenoscyphus	imberbis	Fl-PC	0.036	34.96	2	2485	REG (Weber 422)
Ascomycota	Helotiales	Hymenoscyphus	imberbis	Fl-PC	0.037	35.91	2	2488	REG (Weber 9)
Ascomycota	Helotiales	Hymenoscyphus	imberbis	Fl-PC	0.037	35.91	2	2487	REG (Weber 11)
Ascomycota	Helotiales	Hymenoscyphus	imberbis cf.	Fl-PC	0.032	31.73	2	2484	REG (Weber 625)
Ascomycota	Helotiales	Hymenoscyphus	immutabilis	Fl-PC	0.078	75.81	4	2522	REG
Ascomycota	Helotiales	Hymenoscyphus	laetus	CS	0.037	36.47		5733	strain CBS 340.76 scf_8250_1.contig_1
Ascomycota	Helotiales	Hymenoscyphus	laetus	Fl-PC	0.082	79.80	4	2527	REG
Ascomycota	Helotiales	Hymenoscyphus	phascoides	Fl-PC	0.036	34.96	2	2465	BARAL 4292
Ascomycota	Helotiales	Hymenoscyphus	phyllophilus	Fl-PC	0.050	48.83	3	2351	BARAL 3848
Ascomycota	Helotiales	Hymenoscyphus	repandus	CS	0.044	42.81		5731	
Ascomycota	Helotiales	Hymenoscyphus	repandus	Fl-PC	0.048	47.31	3	2495	REG (Weber 212)
Ascomycota	Helotiales	Hymenoscyphus	repandus	Fl-PC	0.052	50.54	3	2496	REG (Weber 306)
Ascomycota	Helotiales	Hymenoscyphus	rhodoleucus	Fl-PC	0.032	31.73	2	2394	REG
Ascomycota	Helotiales	Hymenoscyphus	rokebyensis	Fl-PC	0.101	98.61	6	2535	REG
Ascomycota	Helotiales	Hymenoscyphus	rumicis	Fl-PC	0.018	17.86	1	2480	REG
Ascomycota	Helotiales	Hymenoscyphus	salicellus	CS	0.059	57.95		5729	strain CBS 111550
Ascomycota	Helotiales	Hymenoscyphus	salicellus	Fl-PC	0.071	69.16	4	2520	REG (Weber 371)
Ascomycota	Helotiales	Hymenoscyphus	salicellus	Fl-PC	0.078	75.81	4	2521	REG (Weber 215)
Ascomycota	Helotiales	Hymenoscyphus	salmanovicensis	Fl-PC	0.035	34.20	2	2072	REG
Ascomycota	Helotiales	Hymenoscyphus	sazavae cf.	Fl-PC	0.064	62.70	4	2529	REG (Weber 112)
Ascomycota	Helotiales	Hymenoscyphus	sazavae cf.	Fl-PC	0.077	74.86	4	2530	REG (Weber 240)
Ascomycota	Helotiales	Hymenoscyphus	sazavae cf.	Fl-PC	0.081	79.04	4	2532	REG (Weber 127)
Ascomycota	Helotiales	Hymenoscyphus	sazavae cf.	Fl-PC	0.083	81.51	4	2531	REG (Weber 120)
Ascomycota	Helotiales	Hymenoscyphus	scutula	Fl-PC	0.054	53.01	3	2505	BARAL 4193
Ascomycota	Helotiales	Hymenoscyphus	scutula	CS	0.065	63.23		5734	strain CBS 480.97 scf_8819_1.contig_1
Ascomycota	Helotiales	Hymenoscyphus	scutula	Fl-PC	0.076	74.10	4	2518	REG
Ascomycota	Helotiales	Hymenoscyphus	scutula	Fl-PC	0.077	74.86	4	2519	REG
Ascomycota	Helotiales	Hymenoscyphus	serotinus	Fl-PC	0.052	50.54	3	2503	REG (Weber 253)
Ascomycota	Helotiales	Hymenoscyphus	serotinus	Fl-PC	0.056	54.53	3	2504	REG (Weber 12)
Ascomycota	Helotiales	Hymenoscyphus	tetracladius	Fl-PC	0.054	53.01	3	2400	BARAL 4174
Ascomycota	Helotiales	Hymenoscyphus	vernus	Fl-PC	0.049	48.07	3	2494	REG
Ascomycota	Helotiales	Hymenoscyphus	vitellinus	Fl-PC	0.073	71.63	4	2516	REG (Weber 111)
Ascomycota	Helotiales	Hymenoscyphus	vitellinus	Fl-PC	0.075	73.34	4	2517	REG (Weber 113)
Ascomycota	Helotiales	Hymenoscyphus sp.		Fl-PC	0.047	46.36	3	2490	REG (Weber 603)
Ascomycota	Helotiales	Hymenoscyphus sp.		Fl-PC	0.048	47.31	3	2493	REG (Weber 360)
Ascomycota	Helotiales	Hysteronaevia	olivacea	Fl-PC	0.051	49.78	3	2171	BARAL 4138
Ascomycota	Helotiales	Hysteropezizella	fuscella agg.	Fl-PC	0.019	18.81	1	2172	BARAL 4120
Ascomycota	Helotiales	Incrucipulum	ciliare	Fl-PC	0.066	64.41	4	2235	REG
Ascomycota	Helotiales	Incrupila	viridipilosa	Fl-PC	0.017	17.10	1	2220	BARAL 4013
Ascomycota	Helotiales	Incrupilella	flexipila	Fl-PC	0.017	17.10	1	2222	BARAL 4045 (Weber 568)
Ascomycota	Helotiales	Incrupilella	flexipila	Fl-PC	0.017	17.10	1	2221	BARAL 3972 (Weber 481)
Ascomycota	Helotiales	Incrupilella sp.		Fl-PC	0.074	72.58	4	2228	REG (Weber 471)
Ascomycota	Helotiales	Ionomidotis	fulvotingens	Fl-PC	0.018	17.86	1	2425	REG (Weber 530)
Ascomycota	Helotiales	Ionomidotis	fulvotingens	Fl-PC	0.019	18.81	1	2426	REG (Weber 542)
Ascomycota	Helotiales	Lachnellula	abietis	Fl-PC	0.035	34.20	2	2193	BARAL 4005
Ascomycota	Helotiales	Lachnellula	calyciformis	Fl-PC	0.031	30.21	2	2194	M 6058 (Weber 42)
Ascomycota	Helotiales	Lachnellula	calyciformis	Fl-PC	0.033	32.68	2	2195	REG (Weber 339)
Ascomycota	Helotiales	Lachnellula	occidentalis	Fl-PC	0.057	55.48	3	2205	REG (Weber 500)
Ascomycota	Helotiales	Lachnellula	occidentalis	Fl-PC	0.057	55.48	3	2204	REG (Weber 431)
Ascomycota	Helotiales	Lachnellula	occidentalis	Fl-PC	0.057	55.48	3	2203	REG (Weber 272)
Ascomycota	Helotiales	Lachnellula	resinaria	Fl-PC	0.054	53.01	3	2200	REG
Ascomycota	Helotiales	Lachnellula	subtilissima	Fl-PC	0.031	30.21	2	2196	REG (Weber 96)
Ascomycota	Helotiales	Lachnellula	subtilissima	Fl-PC	0.032	30.97	2	2197	REG (Weber 93)
Ascomycota	Helotiales	Lachnellula	subtilissima	Fl-PC	0.034	33.44	2	2199	REG (Weber 176)
Ascomycota	Helotiales	Lachnellula	subtilissima	Fl-PC	0.034	33.44	2	2198	REG (Weber 94)
Ascomycota	Helotiales	Lachnellula	suecica	Fl-PC	0.054	53.01	3	2202	REG (Weber 671)
Ascomycota	Helotiales	Lachnellula	suecica	Fl-PC	0.055	53.77	3	2201	REG (Weber 43)
Ascomycota	Helotiales	Lachnum	bicolor	Fl-PC	0.037	35.91	2	2207	REG (Weber 38)
Ascomycota	Helotiales	Lachnum	bicolor	Fl-PC	0.037	36.67	2	2208	REG (Weber 90)
Ascomycota	Helotiales	Lachnum	bicolor	Fl-PC	0.053	52.06	3	2210	REG (Weber 662)
Ascomycota	Helotiales	Lachnum	bicolor	Fl-PC	0.053	52.06	3	2209	REG (Weber 549)
Ascomycota	Helotiales	Lachnum	brevipilosum	Fl-PC	0.037	36.67	2	2247	BARAL 3564
Ascomycota	Helotiales	Lachnum	capitatum	Fl-PC	0.034	33.44	2	2234	REG
Ascomycota	Helotiales	Lachnum	cerinum	Fl-PC	0.032	30.97	2	2261	REG (Weber 190)
Ascomycota	Helotiales	Lachnum	cerinum	Fl-PC	0.036	34.96	2	2262	REG (Weber 434)
Ascomycota	Helotiales	Lachnum	clavigerum	Fl-PC	0.052	50.54	3	2251	REG
Ascomycota	Helotiales	Lachnum	controversum	Fl-PC	0.033	32.68	2	2236	M 6062
Ascomycota	Helotiales	Lachnum	diminutum	Fl-PC	0.033	32.68	2	2238	REG
Ascomycota	Helotiales	Lachnum	elatius cf.	Fl-PC	0.036	34.96	2	2243	REG
Ascomycota	Helotiales	Lachnum	fuscescens	Fl-PC	0.065	63.46	4	2233	REG (Weber 95)
Ascomycota	Helotiales	Lachnum	impudicum	Fl-PC	0.037	35.91	2	2248	BARAL 3569 (Weber 9)
Ascomycota	Helotiales	Lachnum	impudicum	Fl-PC	0.055	53.77	3	2252	REG (Weber 476)
Ascomycota	Helotiales	Lachnum	microsporum	Fl-PC	0.036	34.96	2	2244	REG
Ascomycota	Helotiales	Lachnum	nudipes	Fl-PC	0.046	44.84	2-3	2249	REG
Ascomycota	Helotiales	Lachnum	palearum	Fl-PC	0.033	32.68	2	2229	BARAL 3734 (Weber 12)
Ascomycota	Helotiales	Lachnum	pudicellum	Fl-PC	0.036	34.96	2	2242	REG
Ascomycota	Helotiales	Lachnum	salicariae	Fl-PC	0.034	33.44	2	2239	REG
Ascomycota	Helotiales	Lachnum	subvirgineum	Fl-PC	0.034	33.44	2	2240	REG
Ascomycota	Helotiales	Lachnum	tenue	Fl-PC	0.036	34.96	2	2241	REG
Ascomycota	Helotiales	Lachnum	tenuipilosum cf.	Fl-PC	0.047	46.36	3?	2250	no herbarium specimen
Ascomycota	Helotiales	Lachnum	virgineum	Fl-PC	0.058	57.00	3	2255	REG (Weber 560)
Ascomycota	Helotiales	Lachnum	virgineum	Fl-PC	0.058	57.00	3	2254	REG (Weber 281)
Ascomycota	Helotiales	Lachnum	winteri	Fl-PC	0.033	32.68	2	2237	BARAL 3741
Ascomycota	Helotiales	Lachnum sp.		Fl-PC	0.055	53.77	3	2253	BARAL 4206 (Weber 690)
Ascomycota	Helotiales	Lachnum sp.		Fl-PC	0.090	87.97	5-6?	2256	REG (Weber 301)
Ascomycota	Helotiales	Lanzia	echinophila	CS	0.041	40.25		5738	strain CBS 111548
Ascomycota	Helotiales	Lanzia	luteovirescens	Fl-PC	0.075	73.34	4	2574	REG
Ascomycota	Helotiales	Lanzia	vacini	Fl-PC	0.081	79.04	4	2525	REG (Weber 374)
Ascomycota	Helotiales	Lanzia	vacini	Fl-PC	0.085	83.03	4	2526	REG (Weber 388)
Ascomycota	Helotiales	Lasiobelonium	mollissimum	Fl-PC	0.035	34.20	2.0	2268	BARAL 4078 (Weber 621)
Ascomycota	Helotiales	Lasiobelonium	mollissimum cf.	Fl-PC	0.032	31.73	2	2270	REG (Weber 550)
Ascomycota	Helotiales	Lasiobelonium	mollissimum cf.	Fl-PC	0.032	31.73	2	2269	BARAL 3522 (Weber 2)
Ascomycota	Helotiales	Lasiobelonium	mollissimum cf.	Fl-PC	0.033	32.68	2	2271	BARAL 3520 (Weber 4)
Ascomycota	Helotiales	Lasiobelonium	nazarovae cf.	Fl-PC	0.033	32.68	2	2263	BARAL 4111
Ascomycota	Helotiales	Lasiobelonium	nidulum	Fl-PC	0.037	36.67	2	2272	REG (Weber 514)
Ascomycota	Helotiales	Lasiobelonium	nidulum cf.	Fl-PC	0.038	37.43	2	2273	BARAL 4058 (Weber 510)
Ascomycota	Helotiales	Lasiobelonium	variegatum	Fl-PC	0.040	39.14	2	2265	REG
Ascomycota	Helotiales	Lasiobelonium sp.		Fl-PC	0.035	34.20	2	2264	BARAL 4094 (Weber 632)
Ascomycota	Helotiales	Leotia	lubrica	Fl-PC	0.069	67.64	4	2388	REG
Ascomycota	Helotiales	Leptotrochila	astrantiae	Fl-PC	0.077	74.86	4	2176	BARAL 4171
Ascomycota	Helotiales	Leptotrochila	ranunculi	Fl-PC	0.127	123.88	8	2177	BARAL 4173
Ascomycota	Helotiales	Marssonina	brunnea	CS	0.053	51.95		5391	MB_m1
Ascomycota	Helotiales	Marssonina	coronariae	CS	0.051	50.27		5717	
Ascomycota	Helotiales	Meliniomyces	bicolor	CS	0.084	82.38		5262	E v2.0
Ascomycota	Helotiales	Meliniomyces	variabilis	CS	0.057	55.86		5263	F v1.0
Ascomycota	Helotiales	Micropeziza	karstenii	Fl-PC	0.038	37.43	2	2173	REG
Ascomycota	Helotiales	Micropeziza	poae	Fl-PC	0.056	54.53	3	2174	REG
Ascomycota	Helotiales	Microscypha	ellisii	Fl-PC	0.034	33.44	2	2288	BARAL 4443
Ascomycota	Helotiales	Microscypha	monticola	Fl-PC	0.048	47.31	3	2145	BARAL 4142
Ascomycota	Helotiales	Mitrula	paludosa	Fl-PC	0.034	33.44	2	2185	REG (Weber 77)
Ascomycota	Helotiales	Mitrula	paludosa	Fl-PC	0.035	34.20	2	2186	no herbarium specimen (Weber 708)
Ascomycota	Helotiales	Mitrula	paludosa	Fl-PC	0.037	36.67	2	2187	REG (Weber 36)
Ascomycota	Helotiales	Mitrula	paludosa	Fl-PC	0.038	37.43	2	2189	REG (Weber 364)
Ascomycota	Helotiales	Mitrula	paludosa	Fl-PC	0.038	37.43	2	2188	REG (Weber 76)
Ascomycota	Helotiales	Moellerodiscus	tenuistipes	Fl-PC	0.037	35.91	2	2566	REG
Ascomycota	Helotiales	Moellerodiscus sp.		Fl-PC	0.049	48.07	3	2567	REG (Weber 13)
Ascomycota	Helotiales	Moellerodiscus sp.		Fl-PC	0.052	51.30	3	2568	REG (Weber 18)
Ascomycota	Helotiales	Mollisia	amenticola	Fl-PC	0.096	93.67	6	2115	REG (Weber 489)
Ascomycota	Helotiales	Mollisia	amenticola	Fl-PC	0.100	97.85	6	2116	REG (Weber 259)
Ascomycota	Helotiales	Mollisia	aquosa cf.	Fl-PC	0.072	70.11	4	2147	BARAL 3984
Ascomycota	Helotiales	Mollisia	caespiticia	Fl-PC	0.037	35.91	2	2076	REG
Ascomycota	Helotiales	Mollisia	caricina	Fl-PC	0.055	53.77	3	2099	REG
Ascomycota	Helotiales	Mollisia	cinerea cf.	Fl-PC	0.047	45.60	3	2084	REG (Weber 187)
Ascomycota	Helotiales	Mollisia	cinerea cf.	Fl-PC	0.048	47.31	3	2087	REG (Weber 342)
Ascomycota	Helotiales	Mollisia	cinerea cf.	Fl-PC	0.048	47.31	3	2086	REG (Weber 319)
Ascomycota	Helotiales	Mollisia	cinerea cf.	Fl-PC	0.048	47.31	3	2085	REG (Weber 141)
Ascomycota	Helotiales	Mollisia	cinerea cf.	Fl-PC	0.051	49.78	3	2088	REG (Weber 140)
Ascomycota	Helotiales	Mollisia	coerulans cf.	Fl-PC	0.047	46.36	3	2082	REG
Ascomycota	Helotiales	Mollisia	discolor	Fl-PC	0.051	49.78	3	2092	REG, BARAL 3932
Ascomycota	Helotiales	Mollisia	escharodes	Fl-PC	0.134	131.10	8	2161	REG
Ascomycota	Helotiales	Mollisia	humidicola	Fl-PC	0.053	52.06	3	2095	REG
Ascomycota	Helotiales	Mollisia	hydrophila	Fl-PC	0.041	39.90	2?	2081	REG, BARAL 3786
Ascomycota	Helotiales	Mollisia	ligni	Fl-PC	0.054	53.01	3	2097	REG
Ascomycota	Helotiales	Mollisia	lychnidis cf.	Fl-PC	0.130	127.11	8	2160	REG
Ascomycota	Helotiales	Mollisia	palustris	Fl-PC	0.050	48.83	3	2091	REG (Weber 315)
Ascomycota	Helotiales	Mollisia	palustris	Fl-PC	0.050	48.83	3	2090	REG (Weber 366)
Ascomycota	Helotiales	Mollisia	palustris cf.	Fl-PC	0.040	39.14	2?	2077	BARAL 4125 (Weber 643)
Ascomycota	Helotiales	Mollisia	rabenhorstii	Fl-PC	0.047	46.36	3	2083	BARAL 4046
Ascomycota	Helotiales	Mollisia	ramealis	Fl-PC	0.102	100.13	6	2118	REG
Ascomycota	Helotiales	Mollisia	spectabilis	Fl-PC	0.069	67.64	4	2124	BARAL 3917
Ascomycota	Helotiales	Mollisia	ventosa	Fl-PC	0.081	79.04	4	2109	REG
Ascomycota	Helotiales	Mollisia sp.		Fl-PC	0.036	34.96	2	2120	BARAL 3794 (Weber 357)
Ascomycota	Helotiales	Mollisia sp.		Fl-PC	0.039	38.38	2	2121	BARAL 4059 (Weber 515)
Ascomycota	Helotiales	Mollisia sp.		Fl-PC	0.040	39.14	2	2078	REG (Weber 343)
