family	genus	species	merged_genus_species	number_chromosomes	min_k	reference	ncbi_taxon_code	name	preferred_name_at_ncbi	taxid
Hesperidae	Poanes	hobomok	Poanes hobomok	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Poanes hobomok	NA	691014
Hesperidae	Poanes	taxiles	Poanes taxiles	29	29	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	1	Poanes taxiles	NA	509459
Hesperidae	Poanes	zabulon	Poanes zabulon	29	29	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	1	Poanes zabulon	NA	691596
Hesperidae	Potanthus	flavus	Potanthus flavus	29	29	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	1	Potanthus flavus	NA	218756
Hesperidae	Pyrgus	albescens	Pyrgus albescens	28-30	28	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	1	Pyrgus albescens	NA	490560
Hesperidae	Pyrgus	bellieri	Pyrgus bellieri	27	27	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Pyrgus bellieri	NA	1678389
Hesperidae	Pyrgus	bocchoris	Pyrgus bocchoris	30	30	Saura, A., Von Schuoltz, B., Saura, A., Brown, K. (2013) Chromosome evolution in Neotropical butterflies. Hereditas, 150: 26-37.	3	Pyrgus bocchoris	NA	NA
Hesperidae	Pyrgus	cacaliae	Pyrgus cacaliae	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Pyrgus cacaliae	NA	876070
Hesperidae	Pyrgus	carlinae	Pyrgus carlinae	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Pyrgus carlinae	NA	2505785
Hesperidae	Pyrgus	carthami	Pyrgus carthami	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Pyrgus carthami	NA	876071
Hesperidae	Pyrgus	malvae	Pyrgus malvae	33	33	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Pyrgus malvae	NA	218760
Hesperidae	Pyrrhopyge	pelota	Pyrrhopyge pelota	28	28	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	1	Pyrrhopyge pelota	NA	2585938
Hesperidae	Spialia	orbifer	Spialia orbifer	30	30	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	1	Spialia orbifer	NA	876077
Hesperidae	Spialia	phlomidis	Spialia phlomidis	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Spialia phlomidis	NA	1476602
Hesperidae	Spialia	rosae	Spialia rosae	31	31	Hernández-Roldán, J.L., Dapporto, L., Dinca, V., Vicente, J.C., Hornett, E.A., Šíchová, J., et al. (2016). Integrative analyses unveil speciation linked to host plant shift in Spialiabutterflies. Molecular Ecology 25: 4267–4284.	1	Spialia rosae	NA	1873866
Hesperidae	Spialia	sertorius	Spialia sertorius	31	31	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	1	Spialia sertorius	NA	509483
Hesperidae	Suastus	gremius	Suastus gremius	23	23	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	1	Suastus gremius	NA	218763
Hesperidae	Thargella	caura	Thargella caura	25	25	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	1	Thargella caura	NA	1109596
Hesperidae	Theagenes	albiplaga	Theagenes albiplaga	31	31	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	3	Theagenes albiplaga	NA	NA
Hesperidae	Thymelicus	acteon	Thymelicus acteon	28	28	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	1	Thymelicus acteon	NA	876078
Hesperidae	Thymelicus	hyrax	Thymelicus hyrax	29	29	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	3	Thymelicus hyrax	NA	NA
Hesperidae	Thymelicus	leoninus	Thymelicus leoninus	9	9	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	1	Thymelicus leoninus	NA	218771
Hesperidae	Thymelicus	lineola	Thymelicus lineola	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Thymelicus lineola	NA	218773
Hesperidae	Thymelicus	sylvaticus	Thymelicus sylvaticus	10	10	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	1	Thymelicus sylvaticus	NA	218774
Hesperidae	Trapezites	eliena	Trapezites eliena	31	31	Maeki, K. & Ogata, M. (1971). A chromosomal study of eighteen species of butterflies from Australia (Lepidoptera, Rhopalocera). Kontyu 39: 7–14.	1	Trapezites eliena	NA	929584
Hesperidae	Urbanus	dorantes	Urbanus dorantes	31	31	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	1	Urbanus dorantes	NA	328865
Hesperidae	Urbanus	proteus	Urbanus proteus	31	31	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	1	Urbanus proteus	NA	355207
Hesperidae	Urbanus	simplicius	Urbanus simplicius	31	31	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	1	Urbanus simplicius	NA	355208
Hesperidae	Urbanus	teleus	Urbanus teleus	31	31	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	1	Urbanus teleus	NA	355209
Hesperidae	Wallengrenia	egeremet	Wallengrenia egeremet	28	28	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	1	Wallengrenia egeremet	NA	691681
Hesperidae	Wallengrenia	premnas	Wallengrenia premnas	27	27	Saura, A., Von Schuoltz, B., Saura, A., Brown, K. (2013) Chromosome evolution in Neotropical butterflies. Hereditas, 150: 26-37.	1	Wallengrenia premnas	NA	2049200
Hesperidae	Zenonia	zeno	Zenonia zeno	16	16	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	1	Zenonia zeno	NA	1884849
Lasiocampidae	Dendrolimus	pini	Dendrolimus pini	30	30	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Dendrolimus pini	NA	151304
Lasiocampidae	Dendrolimus	spectabilis	Dendrolimus spectabilis	30	30	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Dendrolimus spectabilis	NA	155323
Lasiocampidae	Malacosoma	alpicolum	Malacosoma alpicolum	31	31	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Malacosoma alpicolum	NA	1660657
Lasiocampidae	Malacosoma	castrensis	Malacosoma castrensis	31	31	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Malacosoma castrensis	NA	2566955
Lasiocampidae	Malacosoma	disstria	Malacosoma disstria	31	31	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Malacosoma disstria	NA	40071
Lasiocampidae	Malacosoma	neustria	Malacosoma neustria	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Malacosoma neustria	NA	7098
Lasiocampidae	Phyllodesma	tremulifolium	Phyllodesma tremulifolium	31	31	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Phyllodesma tremulifolium	NA	987429
Lasiocampidae	Poecilocampa	populi	Poecilocampa populi	36	36	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Poecilocampa populi	NA	475346
Lasiocampidae	Trichiura	crataegi	Trichiura crataegi	28	28	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Trichiura crataegi	NA	988167
Limacodidae	Parasa	lepida	Parasa lepida	19	19	Mohanty, P.K. & Nayak, B. (1983). Chromosome number of some Indian moths. Genetica 61: 147–149.	1	Parasa lepida	NA	1038400
Lycaenidae	Agriades	glandon	Agriades glandon	24	24	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Agriades glandon	NA	374600
Lycaenidae	Antigius	attilia	Antigius attilia	25	25	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Antigius attilia	NA	307091
Lycaenidae	Aricia	agestis	Aricia agestis	24	24	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Aricia agestis	NA	91739
Lycaenidae	Aricia	anteros	Aricia anteros	23	23	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Aricia anteros	NA	282022
Lycaenidae	Aricia	isaurica	Aricia isaurica	24	24	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Aricia isaurica	NA	NA
Lycaenidae	Aricia	nicias	Aricia nicias	23	23	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Aricia nicias	NA	689501
Lycaenidae	Callophrys	rubi	Callophrys rubi	23	23	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Callophrys rubi	NA	242269
Lycaenidae	Calycopis	cecrops	Calycopis cecrops	24	24	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Calycopis cecrops	NA	691633
Lycaenidae	Cyaniris	semiargus	Cyaniris semiargus	23	23	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Cyaniris semiargus	NA	988025
Lycaenidae	Eumaeus	childrenae	Eumaeus childrenae	24	24	Brown, K.S., Schoultz, Von, B., Saura, A.O. & Saura, A. (2012). Chromosomal evolution in the South American Riodinidae (Lepidoptera: Papilionoidea). Hereditas 149: 128–138.	3	Eumaeus childrenae	NA	NA
Lycaenidae	Eumaeus	minyas	Eumaeus minyas	23	23	Brown, K.S., Schoultz, Von, B., Saura, A.O. & Saura, A. (2012). Chromosomal evolution in the South American Riodinidae (Lepidoptera: Papilionoidea). Hereditas 149: 128–138.	3	Eumaeus minyas	NA	NA
Lycaenidae	Evenus	coronata	Evenus coronata	24	24	Brown, K.S., Schoultz, Von, B., Saura, A.O. & Saura, A. (2012). Chromosomal evolution in the South American Riodinidae (Lepidoptera: Papilionoidea). Hereditas 149: 128–138.	1	Evenus coronata	NA	1617431
Lycaenidae	Evenus	regalis	Evenus regalis	24	24	Brown, K.S., Schoultz, Von, B., Saura, A.O. & Saura, A. (2012). Chromosomal evolution in the South American Riodinidae (Lepidoptera: Papilionoidea). Hereditas 149: 128–138.	1	Evenus regalis	NA	1140814
Lycaenidae	Glaucopsyche	alexis	Glaucopsyche alexis	23	23	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Glaucopsyche alexis	NA	203781
Lycaenidae	Glaucopsyche	melanops	Glaucopsyche melanops	23	23	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Glaucopsyche melanops	NA	1002887
Lycaenidae	Hemiargus	hanno	Hemiargus hanno	14	14	Brown, K.S., Schoultz, Von, B., Saura, A.O. & Saura, A. (2012). Chromosomal evolution in the South American Riodinidae (Lepidoptera: Papilionoidea). Hereditas 149: 128–138.	1	Hemiargus hanno	NA	689513
Lycaenidae	Icaricia	icarioides	Icaricia icarioides	24	24	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Aricia icarioides	Aricia icarioides	412856
Lycaenidae	Japonica	saepestriata	Japonica saepestriata	25	25	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Japonica saepestriata	NA	73263
Lycaenidae	Leptotes	callanga	Leptotes callanga	24	24	Brown, K.S., Schoultz, Von, B., Saura, A.O. & Saura, A. (2012). Chromosomal evolution in the South American Riodinidae (Lepidoptera: Papilionoidea). Hereditas 149: 128–138.	3	Leptotes callanga	NA	NA
Lycaenidae	Leptotes	cassius	Leptotes cassius	18	18	Brown, K.S., Schoultz, Von, B., Saura, A.O. & Saura, A. (2012). Chromosomal evolution in the South American Riodinidae (Lepidoptera: Papilionoidea). Hereditas 149: 128–138.	1	Leptotes cassius	NA	1479067
Lycaenidae	Lycaena	alciphron	Lycaena alciphron	24	24	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Lycaena alciphron	NA	282377
Lycaenidae	Lycaena	asabinus	Lycaena asabinus	24	24	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Lycaena asabinus	NA	282388
Lycaenidae	Lycaena	hippothoe	Lycaena hippothoe	24	24	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Lycaena hippothoe	NA	580924
Lycaenidae	Lycaena	lampon	Lycaena lampon	24	24	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Lycaena lampon	NA	NA
Lycaenidae	Lycaena	ochimus	Lycaena ochimus	24	24	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Lycaena ochimus	NA	NA
Lycaenidae	Lycaena	phlaeas	Lycaena phlaeas	24	24	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Lycaena phlaeas	NA	282391
Lycaenidae	Lycaena	thersamon	Lycaena thersamon	24	24	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Lycaena thersamon	NA	265360
Lycaenidae	Lycaena	thetis	Lycaena thetis	24	24	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Lycaena thetis	NA	282396
Lycaenidae	Lycaena	tityrus	Lycaena tityrus	24	24	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Lycaena tityrus	NA	266947
Lycaenidae	Lysandra	albicans	Lysandra albicans	82	82	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Lysandra albicans	NA	282008
Lycaenidae	Lysandra	bellargus	Lysandra bellargus	45	45	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Lysandra bellargus	NA	138070
Lycaenidae	Lysandra	coridon	Lysandra coridon	90	90	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Lysandra coridon	NA	268709
Lycaenidae	Lysandra	hispana	Lysandra hispana	84	84	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Lysandra hispana	NA	1421387
Lycaenidae	Lysandra	ossmar	Lysandra ossmar	84	84	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Lysandra ossmar	NA	282014
Lycaenidae	Lysandra	punctifera	Lysandra punctifera	24	24	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Lysandra punctifera	NA	1219462
Lycaenidae	Lysandra	syriaca	Lysandra syriaca	24	24	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Lysandra syriaca	NA	265361
Lycaenidae	Polyommatus	achaemenes	Polyommatus achaemenes	134	134	Vershinina, A.O. & Lukhtanov, V.A. (2013). Dynamics of Chromosome Number Evolution in the Agrodiaetus phyllis Species Complex (Insecta: Lepidoptera). Cell and Tissue Biology 7: 379–381.	1	Polyommatus achaemenes	NA	282051
Lycaenidae	Polyommatus	admetus	Polyommatus admetus	80	80	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Polyommatus admetus	NA	265363
Lycaenidae	Polyommatus	ainsae	Polyommatus ainsae	108–110	108	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus ainsae	NA	268624
Lycaenidae	Polyommatus	altivagans	Polyommatus altivagans	21	21	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus altivagans	NA	268625
Lycaenidae	Polyommatus	altivagans	Polyommatus altivagans	18-23	18	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Polyommatus altivagans	NA	268625
Lycaenidae	Polyommatus	amandus	Polyommatus amandus	24	24	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Polyommatus amandus	NA	268716
Lycaenidae	Polyommatus	antidolus	Polyommatus antidolus	42	42	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus antidolus	NA	265366
Lycaenidae	Polyommatus	ardschira	Polyommatus ardschira	113	113	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus ardschira	NA	317084
Lycaenidae	Polyommatus	aroaniensis	Polyommatus aroaniensis	47	47	Vishnevskaya, M.S., Saifitdinova, A.F. & Lukhtanov, V.A. (2016). Karyosystematics and molecular taxonomy of the anomalous blue butterflies (Lepidoptera, Lycaenidae) from the Balkan Peninsula. Comp Cytogenet 10: 1–85.	1	Polyommatus aroaniensis	NA	282044
Lycaenidae	Polyommatus	atlantica	Polyommatus atlantica	223	223	Lukhtanov, V. (2015). The blue butterfly Polyommatus (Plebicula) atlanticus (Lepidoptera, Lycaenidae) holds the record of the highest number of chromosomes in the non-polyploid eukaryotic organisms. Comp Cytogenet 9: 683–690.	1	Polyommatus atlantica	NA	712039
Lycaenidae	Polyommatus	baltazardi	Polyommatus baltazardi	45	45	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus baltazardi	NA	317087
Lycaenidae	Polyommatus	baytopi	Polyommatus baytopi	27	27	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Polyommatus baytopi	NA	268629
Lycaenidae	Polyommatus	birunii	Polyommatus birunii	10	10	Vershinina, A.O. & Lukhtanov, V.A. (2013). Dynamics of Chromosome Number Evolution in the Agrodiaetus phyllis Species Complex (Insecta: Lepidoptera). Cell and Tissue Biology 7: 379–381.	1	Polyommatus birunii	NA	265367
Lycaenidae	Polyommatus	brandti	Polyommatus brandti	19	19	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus brandti	NA	317091
Lycaenidae	Polyommatus	caeruleus	Polyommatus caeruleus	10	10	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus caeruleus	NA	265368
Lycaenidae	Polyommatus	carmon	Polyommatus carmon	81-82	81	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Polyommatus carmon	NA	268631
Lycaenidae	Polyommatus	cyaneus	Polyommatus cyaneus	19	19	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus cyaneus	NA	268635
Lycaenidae	Polyommatus	dagestanicus	Polyommatus dagestanicus	39	39	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus dagestanicus	NA	317096
Lycaenidae	Polyommatus	dama	Polyommatus dama	41-42	41	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Polyommatus dama	NA	282018
Lycaenidae	Polyommatus	damocles	Polyommatus damocles	25	25	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus damocles	NA	268636
Lycaenidae	Polyommatus	damone	Polyommatus damone	45	45	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Polyommatus damone	NA	268643
