	Species_name	Subspecies	Common_Name	Family	Phase	sample_collected	sample_acquired	in_progress	insdc_submitted	sequencing_status	long_list	other_priority	family_representative
3320	Edolisoma dispar		Kai Islands Cicadabird	Campephagidae							B10K		
3321	Edolisoma dohertyi		Sumba Cicadabird	Campephagidae							B10K		
3326	Edolisoma montanum		Black-bellied Cicadabird	Campephagidae							B10K		
3328	Edolisoma ostentum		White-winged Cicadabird	Campephagidae							B10K		
3331	Edolisoma salomonis		Makira Cicadabird	Campephagidae							B10K		
3347	Elachura formosa		Elachura	Timaliidae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
3348	Elachura formosa		Elachura	Timaliidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
3349	Elaenia albiceps	chilensis	White-crested Elaenia	Tyrannidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
3354	Elaenia flavogaster	flavogaster	Yellow-bellied Elaenia	Tyrannidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
3370	Elanus caeruleus	leucurus	Black-winged Kite	Accipitridae	Phase Genus	B10K				sample_collected	B10K	B10K	
3391	Emarginata tractrac	barlowi	Tractrac Chat	Muscicapidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
3392	Emberiza buchanani		Grey-necked Bunting	Emberizidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
3393	Emberiza caesia		Cretzschmar's Bunting	Emberizidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
3394	Emberiza calandra		Corn Bunting	Emberizidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
3395	Emberiza cia		Rock Bunting	Emberizidae		B10K	B10K	B10K		in_progress	B10K		
3396	Emberiza cineracea	cineracea	Cinereous Bunting	Emberizidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
3397	Emberiza cioides		Meadow Bunting	Emberizidae	Phase Genus						B10K	B10K	
3398	Emberiza cirlus		Cirl Bunting	Emberizidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
3399	Emberiza citrinella	citrinella	Yellowhammer	Emberizidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
3400	Emberiza fucata		Chestnut-eared Bunting	Emberizidae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
3401	Emberiza godlewskii		Godlewski's Bunting	Emberizidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
3402	Emberiza hortulana		Ortolan Bunting	Emberizidae		B10K	B10K	B10K		in_progress	B10K		
3403	Emberiza jankowskii		Jankowski's Bunting	Emberizidae							B10K		
3404	Emberiza koslowi		Tibetan Bunting	Emberizidae							B10K		
3405	Emberiza leucocephalos		Pine Bunting	Emberizidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
3406	Emberiza stewarti		White-capped Bunting	Emberizidae							B10K		
3408	Emberizoides herbicola	sphenurus	Wedge-tailed Grass Finch	Thraupidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
3410	Embernagra longicauda		Serra Finch	Thraupidae							B10K		
3411	Embernagra platensis		Pampa Finch	Thraupidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
3442	Enicurus velatus		Sunda Forktail	Muscicapidae							B10K		
3477	Eremomela atricollis		Black-necked Eremomela	Cisticolidae							B10K		
3478	Eremomela badiceps		Rufous-crowned Eremomela	Cisticolidae							B10K		
3479	Eremomela flavicrissalis		Yellow-vented Eremomela	Cisticolidae							B10K		
3480	Eremomela gregalis	gregalis	Karoo Eremomela	Cisticolidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
3481	Eremomela icteropygialis		Yellow-bellied Eremomela	Cisticolidae							B10K		
3483	Eremomela scotops		Green-capped Eremomela	Cisticolidae							B10K		
3484	Eremomela turneri		Turner's Eremomela	Cisticolidae							B10K		
3493	Eremopterix hova		Madagascar Sparrow Lark	Alaudidae							B10K		
3495	Eremopterix leucotis		Chestnut-backed Sparrow Lark	Alaudidae							B10K		
3511	Erpornis zantholeuca		Erpornis	Vireonidae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
3514	Erythrocercus holochlorus		Little Yellow Flycatcher Warbler	Scotocercidae							B10K		
3515	Erythrocercus livingstonei		Livingstone's Flycatcher Warbler	Scotocercidae							B10K		
3516	Erythrocercus mccallii		Chestnut-capped Flycatcher Warbler	Scotocercidae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
3517	Erythrogenys erythrocnemis		Spot-breasted Scimitar Babbler	Timaliidae							B10K		
3519	Erythrogenys hypoleucos		Large Scimitar Babbler	Timaliidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
3535	Esacus recurvirostris		Great Thick-knee	Burhinidae							B10K		
3544	Estrilda poliopareia		Anambra Waxbill	Estrildidae							B10K		
3546	Estrilda rufibarba		Arabian Waxbill	Estrildidae							B10K		
3547	Estrilda thomensis		Cinderella Waxbill	Estrildidae							B10K		
3563	Eudynamys melanorhynchus		Black-billed Koel	Cuculidae							B10K		
3564	Eudynamys orientalis		Pacific Koel	Cuculidae							B10K		
3565	Eudynamys scolopaceus	mindanensis	Common Koel	Cuculidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
3587	Eumyias additus		Streaky-breasted Jungle Flycatcher	Muscicapidae							B10K		
3590	Eumyias oscillans		Flores Jungle Flycatcher	Muscicapidae							B10K		
3592	Eumyias sordidus		Dull Verditer Flycatcher	Muscicapidae							B10K		
3593	Eumyias stresemanni		Sumba Jungle Flycatcher	Muscicapidae							B10K		
3600	Eupetes macrocerus		Rail-babbler	Eupetidae							B10K		
3602	Euphagus carolinus	carolinus	Rusty Blackbird	Icteridae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
3623	Euphonia laniirostris	hypoxantha	Thick-billed Euphonia	Fringillidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
3627	Euphonia musica	aureata	Antillean Euphonia	Fringillidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
3657	Eupsittula nana	astec	Olive-throated Parakeet	Psittacidae	Phase Genus	B10K				sample_collected	B10K	B10K	
3661	Euptilotus eutilotus		Puff-backed Bulbul	Pycnonotidae							B10K		
3664	Eurillas gracilis	gracilis	Grey Greenbul	Pycnonotidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
3667	Eurillas virens	virens	Little Greenbul	Pycnonotidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
3668	Eurillas virens	virens	Little Greenbul	Pycnonotidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
3670	Eurocephalus ruppelli		White-rumped Shrike	Laniidae		B10K	B10K	B10K		in_progress	B10K		
3671	Eurostopodus archboldi		Archbold's Nightjar	Caprimulgidae							B10K		
3673	Eurostopodus diabolicus		Heinrich's Nightjar	Caprimulgidae							B10K		
3674	Eurostopodus exul		Silver Nightjar	Caprimulgidae							B10K		
3686	Euscarthmus meloryphus	fulviceps	Tawny-crowned Pygmy Tyrant	Tyrannidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
3735	Falcunculus leucogaster		Western Shrike-tit	Falcunculidae							B10K		
3736	Falcunculus whitei		Northern Shrike-tit	Falcunculidae							B10K		
3737	Ferminia cerverai		Zapata Wren	Troglodytidae							B10K		
3748	Ficedula hodgsoni		Pygmy Blue Flycatcher	Muscicapidae							B10K		
3756	Ficedula riedeli		Tanimbar Flycatcher	Muscicapidae							B10K		
3760	Ficedula sordida		Slaty-backed Flycatcher	Muscicapidae							B10K		
3769	Finschia novaeseelandiae		Pipipi	Mohouidae							B10K		
3785	Formicivora grisea	grisea	White-fringed Antwren	Thamnophilidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
3834	Fringillaria affinis		Brown-rumped Bunting	Emberizidae							B10K		
3835	Fringillaria cabanisi		Cabanis's Bunting	Emberizidae							B10K		
3836	Fringillaria capensis		Cape Bunting	Emberizidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
3837	Fringillaria flaviventris		Golden-breasted Bunting	Emberizidae		B10K				sample_collected	B10K		
3838	Fringillaria impetuani		Lark-like Bunting	Emberizidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
3839	Fringillaria poliopleura		Somali Bunting	Emberizidae							B10K		
3840	Fringillaria socotrana		Socotra Bunting	Emberizidae							B10K		
3841	Fringillaria striolata		Striated Bunting	Emberizidae							B10K		
3842	Fringillaria tahapisi		Cinnamon-breasted Bunting	Emberizidae		B10K				sample_collected	B10K		
3843	Fulica alai	alai	Hawaiian Coot	Rallidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
3849	Fulica caribaea		Caribbean Coot	Rallidae							B10K		
3865	Furnarius leucopus	leucopus	Pale-legged Hornero	Furnariidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
3870	Galbalcyrhynchus leucotis		White-eared Jacamar	Galbulidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
3871	Galbalcyrhynchus purusianus		Purus Jacamar	Galbulidae							B10K		
3883	Galerida cristata	caucasica	Crested Lark	Alaudidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
3884	Galerida deva		Sykes's Lark	Alaudidae							B10K		
3897	Gallinago andina		Puna Snipe	Scolopacidae							B10K		
3904	Gallinago macrodactyla		Madagascar Snipe	Scolopacidae							B10K		
3907	Gallinago nemoricola		Wood Snipe	Scolopacidae							B10K		
3909	Gallinago nobilis		Noble Snipe	Scolopacidae							B10K		
3913	Gallinago stricklandii		Fuegian Snipe	Scolopacidae							B10K		
3914	Gallinago undulata	undulata	Giant Snipe	Scolopacidae	Phase Genus						B10K	B10K	
3915	Gallinago undulata	undulata	Giant Snipe	Scolopacidae	Phase Genus						B10K	B10K	
3928	Galloperdix bicalcarata		Sri Lanka Spurfowl	Phasianidae							B10K		
3951	Garrulax ferrarius		Cardamom Laughing-thrush	Leiothrichidae							B10K		
3954	Garrulax konkakinhensis		Chestnut-eared Laughing-thrush	Leiothrichidae							B10K		
3993	Gecinulus viridis		Bamboo Woodpecker	Picidae							B10K		
3995	Gennaeodryas placens		Banded Yellow Robin	Petroicidae							B10K		
4031	Geositta antarctica		Short-billed Miner	Scleruridae							B10K		
4032	Geositta crassirostris		Thick-billed Miner	Scleruridae							B10K		
4033	Geositta cunicularia		Common Miner	Scleruridae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
4034	Geositta isabellina		Creamy-rumped Miner	Scleruridae							B10K		
4035	Geositta maritima		Grayish Miner	Scleruridae							B10K		
4036	Geositta peruviana		Coastal Miner	Scleruridae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
4037	Geositta poeciloptera		Campo Miner	Scleruridae							B10K		
4038	Geositta punensis		Puna Miner	Scleruridae							B10K		
4039	Geositta rufipennis	rufipennis	Rufous-banded Miner	Scleruridae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
4040	Geositta saxicolina		Dark-winged Miner	Scleruridae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
4041	Geositta tenuirostris		Slender-billed Miner	Scleruridae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
4051	Geothlypis aequinoctialis	auricularis	Masked Yellowthroat	Parulidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
4068	Geotrygon carrikeri		Tuxtla Quail Dove	Columbidae							B10K		
4106	Glareola lactea		Little Pratincole	Glareolidae							B10K		
4110	Glareola ocularis		Madagascar Pratincole	Glareolidae							B10K		
4117	Glaucidium castanopterum		Javan Owlet	Strigidae							B10K		
4118	Glaucidium castanotum		Chestnut-backed Owlet	Strigidae							B10K		
4119	Glaucidium costaricanum		Costa Rican Pygmy Owl	Strigidae							B10K		
4120	Glaucidium cuculoides	rufescens	Asian Barred Owlet	Strigidae	Phase Genus	B10K				sample_collected	B10K	B10K	
4126	Glaucidium mooreorum		Pernambuco Pygmy Owl	Strigidae							B10K		
4128	Glaucidium nubicola		Cloud-forest Pygmy Owl	Strigidae							B10K		
4129	Glaucidium palmarum		Colima Pygmy Owl	Strigidae							B10K		
4130	Glaucidium parkeri		Subtropical Pygmy Owl	Strigidae							B10K		
4135	Glaucidium sanchezi		Tamaulipas Pygmy Owl	Strigidae							B10K		
4136	Glaucidium siju		Cuban Pygmy Owl	Strigidae							B10K		
4149	Glyphorynchus spirurus	sublestus	Wedge-billed Woodcreeper	Dendrocolaptidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
4167	Grallaria albigula		White-throated Antpitta	Grallariidae							B10K		
4168	Grallaria alleni		Moustached Antpitta	Grallariidae							B10K		
4169	Grallaria andicolus		Stripe-headed Antpitta	Grallariidae							B10K		
4170	Grallaria bangsi		Santa Marta Antpitta	Grallariidae							B10K		
4171	Grallaria blakei		Chestnut Antpitta	Grallariidae							B10K		
4172	Grallaria capitalis		Bay Antpitta	Grallariidae							B10K		
4173	Grallaria carrikeri		Pale-billed Antpitta	Grallariidae							B10K		
4174	Grallaria chthonia		Tachira Antpitta	Grallariidae							B10K		
4175	Grallaria dignissima		Ochre-striped Antpitta	Grallariidae							B10K		
4176	Grallaria eludens		Elusive Antpitta	Grallariidae							B10K		
4177	Grallaria erythroleuca		Red-and-white Antpitta	Grallariidae							B10K		
4178	Grallaria erythrotis		Rufous-faced Antpitta	Grallariidae							B10K		
4179	Grallaria excelsa		Great Antpitta	Grallariidae							B10K		
4180	Grallaria fenwickorum		Urrao Antpitta	Grallariidae							B10K		
4181	Grallaria flavotincta		Yellow-breasted Antpitta	Grallariidae							B10K		
4182	Grallaria gigantea		Giant Antpitta	Grallariidae							B10K		
4183	Grallaria griseonucha		Gray-naped Antpitta	Grallariidae							B10K		
4184	Grallaria guatimalensis		Scaled Antpitta	Grallariidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
4185	Grallaria haplonota		Plain-backed Antpitta	Grallariidae							B10K		
4186	Grallaria hypoleuca		White-bellied Antpitta	Grallariidae							B10K		
4187	Grallaria kaestneri		Cundinamarca Antpitta	Grallariidae							B10K		
4188	Grallaria milleri		Brown-banded Antpitta	Grallariidae							B10K		
4189	Grallaria nuchalis		Chestnut-naped Antpitta	Grallariidae							B10K		
4190	Grallaria przewalskii		Rusty-tinged Antpitta	Grallariidae							B10K		
4191	Grallaria quitensis		Tawny Antpitta	Grallariidae							B10K		
4192	Grallaria ridgelyi		Jocotoco Antpitta	Grallariidae							B10K		
4193	Grallaria ruficapilla		Chestnut-crowned Antpitta	Grallariidae							B10K		
4194	Grallaria rufocinerea		Bicolored Antpitta	Grallariidae							B10K		
4195	Grallaria rufula		Rufous Antpitta	Grallariidae							B10K		
4196	Grallaria squamigera		Undulated Antpitta	Grallariidae							B10K		
4197	Grallaria varia		Variegated Antpitta	Grallariidae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
4198	Grallaria watkinsi		Watkins's Antpitta	Grallariidae							B10K		
4199	Grallaricula cucullata		Hooded Antpitta	Grallariidae							B10K		
4200	Grallaricula cumanensis		Sucre Antpitta	Grallariidae							B10K		
4201	Grallaricula ferrugineipectus		Rusty-breasted Antpitta	Grallariidae							B10K		
4202	Grallaricula flavirostris		Ochre-breasted Antpitta	Grallariidae							B10K		
4203	Grallaricula lineifrons		Crescent-faced Antpitta	Grallariidae							B10K		
4204	Grallaricula loricata		Scallop-breasted Antpitta	Grallariidae							B10K		
4205	Grallaricula nana		Slate-crowned Antpitta	Grallariidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
4206	Grallaricula ochraceifrons		Ochre-fronted Antpitta	Grallariidae							B10K		
4207	Grallaricula peruviana		Peruvian Antpitta	Grallariidae							B10K		
4217	Granativora bruniceps		Red-headed Bunting	Emberizidae		B10K	B10K	B10K		in_progress	B10K		
4218	Granativora melanocephala		Black-headed Bunting	Emberizidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
4226	Grus carunculata		Wattled Crane	Gruidae							B10K		
4247	Gymnocrex plumbeiventris		Bare-eyed Rail	Rallidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
4249	Gymnocrex talaudensis		Talaud Rail	Rallidae							B10K		
4262	Gymnopithys rufigula	rufigula	Rufous-throated Antbird	Thamnophilidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
4268	Gymnoris pyrgita		Yellow-spotted Bush Sparrow	Passeridae							B10K		
4282	Habia carmioli		Carmiol's Tanager	Cardinalidae							B10K		
4283	Habia cristata		Crested Ant Tanager	Cardinalidae							B10K		
4286	Habia olivacea		Lemon-spectacled Tanager	Cardinalidae							B10K		
4288	Habia stolzmanni		Ochre-breasted Tanager	Cardinalidae							B10K		
4293	Haematopus chathamensis		Chatham Oystercatcher	Haematopodidae							B10K		
4323	Halcyon smyrnensis	gularis	White-throated Kingfisher	Alcedinidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
4347	Haplospiza bairdi		Peg-billed Finch	Thraupidae							B10K		
4367	Hedydipna metallica		Nile Valley Sunbird	Nectariniidae							B10K		
4368	Hedydipna pallidigaster		Amani Sunbird	Nectariniidae							B10K		
4394	Heliomaster longirostris	albicrissa	Long-billed Starthroat	Trochilidae	Phase Genus	B10K				sample_collected	B10K	B10K	
4409	Hemimacronyx chloris		Yellow-breasted Pipit	Motacillidae							B10K		
4413	Hemiprocne coronata		Crested Treeswift	Apodidae							B10K		
4418	Hemispingus atropileus		Black-capped Hemispingus	Thraupidae							B10K		
4419	Hemispingus auricularis		White-browed Hemispingus	Thraupidae							B10K		
4420	Hemispingus calophrys		Orange-browed Hemispingus	Thraupidae							B10K		
4421	Hemispingus parodii		Parodi's Hemispingus	Thraupidae							B10K		
4422	Hemispingus reyi		Gray-capped Hemispingus	Thraupidae							B10K		
4425	Hemitesia pallidipes		Pale-footed Bush Warbler	Scotocercidae							B10K		
4429	Hemitriccus cinnamomeipectus		Cinnamon-breasted Tody Tyrant	Pipromorphidae							B10K		
4430	Hemitriccus cohnhafti		Acre Tody Tyrant	Pipromorphidae							B10K		
4431	Hemitriccus diops		Drab-breasted Pygmy Tyrant	Pipromorphidae							B10K		
4432	Hemitriccus flammulatus		Flammulated Pygmy Tyrant	Pipromorphidae							B10K		
4433	Hemitriccus furcatus		Fork-tailed Pygmy Tyrant	Pipromorphidae							B10K		
4434	Hemitriccus granadensis		Black-throated Tody Tyrant	Pipromorphidae							B10K		
4435	Hemitriccus griseipectus		White-bellied Tody Tyrant	Pipromorphidae							B10K		
4436	Hemitriccus inornatus		Pelzeln's Tody Tyrant	Pipromorphidae							B10K		
4437	Hemitriccus iohannis		Johannes's Tody Tyrant	Pipromorphidae							B10K		
4438	Hemitriccus josephinae		Boat-billed Tody Tyrant	Pipromorphidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
4439	Hemitriccus kaempferi		Kaempfer's Tody Tyrant	Pipromorphidae							B10K		
4440	Hemitriccus margaritaceiventer		Pearly-vented Tody Tyrant	Pipromorphidae	Phase Genus						B10K	B10K	
4441	Hemitriccus minimus		Zimmer's Tody Tyrant	Pipromorphidae							B10K		
4442	Hemitriccus minor	minor	Snethlage's Tody Tyrant	Pipromorphidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
4443	Hemitriccus mirandae		Buff-breasted Tody Tyrant	Pipromorphidae							B10K		
4444	Hemitriccus nidipendulus		Hangnest Tody Tyrant	Pipromorphidae							B10K		
4445	Hemitriccus obsoletus		Brown-breasted Pygmy Tyrant	Pipromorphidae							B10K		
4446	Hemitriccus orbitatus		Eye-ringed Tody Tyrant	Pipromorphidae							B10K		
4447	Hemitriccus rufigularis		Buff-throated Tody Tyrant	Pipromorphidae							B10K		
4448	Hemitriccus spodiops		Yungas Tody Tyrant	Pipromorphidae							B10K		
4449	Hemitriccus striaticollis		Stripe-necked Tody Tyrant	Pipromorphidae							B10K		
4450	Hemitriccus zosterops		White-eyed Tody Tyrant	Pipromorphidae	Phase Genus						B10K	B10K	
4451	Hemixos flavala	castanonotus	Ashy Bulbul	Pycnonotidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
4456	Henicorhina leucophrys	collina	Gray-breasted Wood Wren	Troglodytidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
4457	Henicorhina leucophrys		Gray-breasted Wood Wren	Troglodytidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
4458	Henicorhina leucoptera		Bar-winged Wood Wren	Troglodytidae							B10K		
4459	Henicorhina leucosticta		White-breasted Wood Wren	Troglodytidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
4460	Henicorhina negreti		Munchique Wood Wren	Troglodytidae							B10K		
4480	Hesperiphona abeillei		Hooded Grosbeak	Fringillidae							B10K		
4500	Heteroscenes pallidus		Pallid Cuckoo	Cuculidae							B10K		
4503	Heterotetrax humilis		Little Brown Bustard	Otididae							B10K		
4504	Heterotetrax rueppelii		Rüppell's Bustard	Otididae							B10K		
4505	Heterotetrax vigorsii		Vigors's Bustard	Otididae							B10K		
4507	Hierococcyx fugax		Hodgson's Hawk Cuckoo	Cuculidae							B10K		
4510	Hierococcyx pectoralis		Philippine Hawk Cuckoo	Cuculidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
4512	Hierococcyx vagans		Moustached Hawk Cuckoo	Cuculidae							B10K		
4524	Hippolais icterina		Icterine Warbler	Acrocephalidae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
4525	Hippolais languida		Upcher's Warbler	Acrocephalidae							B10K		
4526	Hippolais olivetorum		Olive-tree Warbler	Acrocephalidae							B10K		
4527	Hippolais polyglotta		Melodious Warbler	Acrocephalidae		B10K	B10K	B10K		in_progress	B10K		
4529	Hirundapus celebensis		Purple Needletail	Apodidae							B10K		
4530	Hirundapus cochinchinensis		Silver-backed Needletail	Apodidae							B10K		
4531	Hirundapus giganteus		Brown-backed Needletail	Apodidae							B10K		
4548	Hirundo tahitica	abbotti	Pacific Swallow	Hirundinidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
4559	Horornis haddeni		Bougainville Bush Warbler	Scotocercidae							B10K		
4571	Hydrobates macrodactylus		Guadalupe Storm-petrel	Hydrobatidae							B10K		
4596	Hyliota violacea		Violet-backed Hyliota	Hyliotidae							B10K		
4606	Hylocitrea bonensis		Hylocitrea	Hypocoliidae							B10K		
4609	Hylopezus auricularis		Masked Antpitta	Grallariidae							B10K		
4610	Hylopezus berlepschi		Amazonian Antpitta	Grallariidae	Phase Genus						B10K	B10K	
4611	Hylopezus dives		Thicket Antpitta	Grallariidae							B10K		
4612	Hylopezus fulviventris		White-lored Antpitta	Grallariidae	Phase Genus						B10K	B10K	
4613	Hylopezus macularius	macularius	Spotted Antpitta	Grallariidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
4614	Hylopezus nattereri		Speckle-breasted Antpitta	Grallariidae							B10K		
4615	Hylopezus ochroleucus		White-browed Antpitta	Grallariidae							B10K		
4616	Hylopezus paraensis		Snethlage's Antpitta	Grallariidae							B10K		
4617	Hylopezus perspicillatus		Streak-chested Antpitta	Grallariidae							B10K		
4618	Hylopezus whittakeri		Alta Floresta Antpitta	Grallariidae							B10K		
4639	Hylorchilus navai		Nava's Wren	Troglodytidae							B10K		
4640	Hylorchilus sumichrasti		Sumichrast's Wren	Troglodytidae							B10K		
4647	Hypnelus ruficollis		Russet-throated Puffbird	Bucconidae							B10K		
4661	Hypocryptadius cinnamomeus		Cinnamon Ibon	Passeridae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
4665	Hypotaenidia dieffenbachii		Dieffenbach's Rail	Rallidae							B10K		
4666	Hypotaenidia insignis		New Britain Rail	Rallidae							B10K		
4669	Hypotaenidia pacifica		Tahitian Rail	Rallidae							B10K		
4672	Hypotaenidia rovianae		Roviana Rail	Rallidae		B10K				sample_collected	B10K		
4673	Hypotaenidia sylvestris		Lord Howe Woodhen	Rallidae		B10K				sample_collected	B10K		
4722	Icterus melanopsis		Cuban Oriole	Icteridae							B10K		
4729	Icterus portoricensis		Puerto Rican Oriole	Icteridae							B10K		
4732	Icterus pyrrhopterus		Variable Oriole	Icteridae							B10K		
4741	Idiopsar dorsalis		Red-backed Sierra Finch	Thraupidae							B10K		
4742	Idiopsar erythronotus		White-throated Sierra Finch	Thraupidae							B10K		
4743	Iduna caligata		Booted Warbler	Acrocephalidae		B10K	B10K	B10K		in_progress	B10K		
4744	Iduna natalensis		Dark-capped Yellow Warbler	Acrocephalidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
4745	Iduna natalensis		Dark-capped Yellow Warbler	Acrocephalidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
4746	Iduna opaca		Isabelline Warbler	Acrocephalidae							B10K		
4747	Iduna pallida	elaeica	Olivaceous Warbler	Acrocephalidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
4748	Iduna rama		Sykes's Warbler	Acrocephalidae							B10K		
4749	Iduna similis		Mountain Yellow Warbler	Acrocephalidae							B10K		
4750	Ifrita kowaldi		Ifrit	Ifritidae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
4761	Incaspiza laeta		Buff-bridled Inca Finch	Thraupidae							B10K		
4765	Incaspiza watkinsi		Little Inca Finch	Thraupidae							B10K		
4773	Indicator pumilio		Dwarf Honeyguide	Indicatoridae							B10K		
4781	Iodopleura fusca		Dusky Purpletuft	Tityridae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
4782	Iodopleura isabellae		White-browed Purpletuft	Tityridae							B10K		
4783	Iodopleura pipra		Buff-throated Purpletuft	Tityridae							B10K		
4813	Ixobrychus novaezelandiae		New Zealand Bittern	Ardeidae							B10K		
4825	Jacamerops aureus	aureus	Great Jacamar	Galbulidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
4835	Kakamega poliothorax		Thrush-babbler	Promeropidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
4838	Kempiella griseoceps		Yellow-legged Robin	Petroicidae							B10K		
4847	Kieneria kieneri		Rusty-crowned Ground Sparrow	Passerellidae							B10K		
4849	Kittacincla luzoniensis	luzoniensis	White-browed Shama	Muscicapidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
4883	Lagopus leucura	peninsularis	White-tailed Ptarmigan	Phasianidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
4887	Lalage aurea		Rufous-bellied Triller	Campephagidae							B10K		
4888	Lalage fimbriata		Lesser Cuckooshrike	Campephagidae							B10K		
4889	Lalage leucomela	karu	Varied Triller	Campephagidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
4894	Lalage melanoptera		Black-headed Cuckooshrike	Campephagidae							B10K		
4895	Lalage melaschistos		Black-winged Cuckooshrike	Campephagidae							B10K		
4896	Lalage moesta		White-browed Triller	Campephagidae							B10K		
