available_samples_ready	common_name	desc	family	family_representative	family_representative_link	genome_notes	genus	infra_epithet	lab_work_status	marked_done	material_status	order_group	prefix	project_code	sample_count	scientific_name	sequencing_material_status_updated_at	sequencing_status	species_id	submitted_gals	taxon_group	taxon_id	taxon_uri	tissue_depleted	tissue_status	sequencing_status_simple	sequencing_status_dtol	sequencing_status_asg	sequencing_status_ergapi	sequencing_status_vgp	sequencing_status_blax	sequencing_status_durb	sequencing_status_rnd	sequencing_status_lawn	sequencing_status_berri	sequencing_status_meier	sequencing_status_misk	sample_collected	sample_acquired	in_progress
Yes	Rusty oak button	ACCEPTED	Tortricidae				Acleris		[{'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-24T23:34:49.856141'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-10-04T11:07:40.478639'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2023-10-20T12:31:34.888493'}]			Lepidoptera	ilAclFerr	['DTOL']	8	Acleris ferrugana	2022-07-21 15:33:42	[{'updated_at': '2021-12-19T21:21:33.264213', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2023-10-13T08:07:26.222273', 'name': 'PACBIO', 'status': 'COMPLETE'}]	1553	UNIVERSITY OF OXFORD	Arthropoda	758707			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
No	Maple Button	ACCEPTED	Tortricidae				Acleris		[{'status': 'HIC_SUBMITTED', 'updated_at': '2023-06-19T19:00:18.398775'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2023-06-21T03:20:13.798427'}]			Lepidoptera	ilAclFors	['DTOL']	1	Acleris forsskaleana		[{'updated_at': '2023-10-03T08:14:45.99395', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2023-06-21T03:20:13.873001', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	6445	UNIVERSITY OF OXFORD	Arthropoda	572801		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
No	Sallow button	ACCEPTED	Tortricidae				Acleris		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-06-08T10:23:27.101007'}]		RECOLLECTION_REQUIRED	Lepidoptera	ilAclHast	['DTOL']	1	Acleris hastiana		[{'updated_at': '2022-06-08T10:29:46.647445', 'name': 'HIC', 'status': 'COMPLETE'}]	2847	UNIVERSITY OF OXFORD	Arthropoda	1594215		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
No	White-triangle Button	ACCEPTED	Tortricidae				Acleris		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-24T19:00:08.357153'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-12-07T10:54:27.333908'}]			Lepidoptera	ilAclHolm	['DTOL']	2	Acleris holmiana		[{'updated_at': '2023-01-09T12:45:52.23229', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2022-12-07T12:48:53.76077', 'name': 'PACBIO', 'status': 'COMPLETE'}]	983	UNIVERSITY OF OXFORD	Arthropoda	572802		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
No	Elm button	ACCEPTED	Tortricidae				Acleris		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-06-08T10:25:26.306904'}]		RECOLLECTION_REQUIRED	Lepidoptera	ilAclKoch	['DTOL']	1	Acleris kochiella	2022-10-27 19:21:35	[{'updated_at': '2022-06-08T10:25:26.351851', 'name': 'HIC', 'status': 'IN_PROGRESS'}]	2856	UNIVERSITY OF OXFORD	Arthropoda	758708		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Tortricidae				Acleris		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-04T10:54:33.780237'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2023-01-11T04:20:10.766233'}]			Lepidoptera	ilAclLate	['DTOL']	4	Acleris laterana	2023-04-06 10:00:04	[{'updated_at': '2022-10-04T11:42:40.489785', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2023-01-11T04:20:10.857669', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	3683	NATURAL HISTORY MUSEUM,UNIVERSITY OF OXFORD	Arthropoda	758709			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
No	Lichen button	ACCEPTED	Tortricidae				Acleris		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-06-08T10:22:27.834269'}]		RECOLLECTION_REQUIRED	Lepidoptera	ilAclLite	['DTOL']	1	Acleris literana	2023-09-11 13:09:22	[{'updated_at': '2022-06-08T10:29:13.960381', 'name': 'HIC', 'status': 'COMPLETE'}]	2867	UNIVERSITY OF OXFORD	Arthropoda	1100899		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Tortricidae				Acleris		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-11-07T20:00:13.162102'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-09T04:20:07.770661'}]			Lepidoptera	ilAclNota	['DTOL']	4	Acleris notana		[{'updated_at': '2023-01-26T08:46:23.395041', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2022-11-09T04:20:07.810644', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	3413	NATURAL HISTORY MUSEUM	Arthropoda	758713			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
No	Rhomboid Tortrix	ACCEPTED	Tortricidae				Acleris		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-24T23:44:12.250923'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:44:12.250923'}, {'status': 'TISSUE_SUBSAMPLE', 'updated_at': '2022-06-21T08:39:06.931112'}]		RECOLLECTION_REQUIRED	Lepidoptera	ilAclRhom	['DTOL']	1	Acleris rhombana		[{'updated_at': '2021-11-24T23:44:12.250923', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}, {'updated_at': '2021-12-19T21:26:12.412711', 'name': '10X', 'status': 'COMPLETE'}]	1548	UNIVERSITY OF OXFORD	Arthropoda	758714		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Ashy button	ACCEPTED	Tortricidae				Acleris		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-24T23:44:13.356281'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-24T23:34:46.847176'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:44:13.356281'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2022-07-21T12:25:23.113692'}]			Lepidoptera	ilAclSpar	['DTOL']	3	Acleris sparsana		[{'updated_at': '2021-12-19T21:21:33.717877', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2021-12-19T21:20:31.281724', 'name': 'PACBIO', 'status': 'COMPLETE'}, {'updated_at': '2021-12-19T21:26:10.337409', 'name': '10X', 'status': 'COMPLETE'}]	1547	NATURAL HISTORY MUSEUM,UNIVERSITY OF OXFORD	Arthropoda	758717			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
No	Garden Rose Tortrix	ACCEPTED	Tortricidae				Acleris		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-04T10:55:10.269064'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2023-10-18T03:20:13.880557'}]			Lepidoptera	ilAclVari	['DTOL']	2	Acleris variegana		[{'updated_at': '2022-10-19T07:36:13.44886', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2023-10-18T03:20:13.960603', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	4134	UNIVERSITY OF OXFORD	Arthropoda	572803		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
No		ACCEPTED	Chironomidae				Acricotopus		[{'status': 'DNA_EXTRACTED', 'updated_at': '2021-06-21T17:00:29.984118'}]		RECOLLECTION_REQUIRED	Diptera	idAcrLuce	['DTOL']	1	Acricotopus lucens			389	NATURAL HISTORY MUSEUM	Arthropoda	59808		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
No	NA	ACCEPTED	Histeridae				Acritus		[{'status': 'ASSIGNED_TO_LAB', 'updated_at': '2022-03-18T00:00:00'}]		RECOLLECTION_REQUIRED	Coleoptera	icAcrNigr	['DTOL']	1	Acritus nigricornis	2023-06-27 10:35:39		2183	UNIVERSITY OF OXFORD	Arthropoda	877760		True	No	sample_acquired	sample_acquired											DTOL	DTOL	
No	Grey Knot-horn	ACCEPTED	Pyralidae				Acrobasis		[{'status': 'ASSIGNED_TO_LAB', 'updated_at': '2022-03-18T00:00:00'}]		RECOLLECTION_REQUIRED	Lepidoptera	ilAcrAdve	['DTOL']	1	Acrobasis advenella	2023-07-04 09:46:43		2902	UNIVERSITY OF OXFORD	Arthropoda	1594216			Unk	sample_acquired	sample_acquired											DTOL	DTOL	
No	Broad-barred Knot-horn	ACCEPTED	Pyralidae				Acrobasis		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-24T23:35:13.640906'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2023-06-06T19:00:16.314332'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:35:13.640906'}]		RECOLLECTION_REQUIRED	Lepidoptera	ilAcrCons	['DTOL']	2	Acrobasis consociella	2023-07-06 14:57:35	[{'updated_at': '2023-08-14T12:04:41.886518', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2021-12-19T21:19:17.042492', 'name': 'PACBIO', 'status': 'COMPLETE'}, {'updated_at': '2021-12-19T21:24:48.7497', 'name': '10X', 'status': 'COMPLETE'}]	955	UNIVERSITY OF OXFORD	Arthropoda	1100900		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
No	Warted Knot-horn	ACCEPTED	Pyralidae				Acrobasis		[{'status': 'HIC_SUBMITTED', 'updated_at': '2023-06-06T19:00:14.824238'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:29:51.833596'}]			Lepidoptera	ilAcrRepa	['DTOL']	2	Acrobasis repandana		[{'updated_at': '2023-08-14T12:04:45.888587', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2021-12-19T21:19:10.989702', 'name': 'PACBIO', 'status': 'COMPLETE'}]	957	NATURAL HISTORY MUSEUM,UNIVERSITY OF OXFORD	Arthropoda	1100902		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
No	Thicket Knot-horn	ACCEPTED	Pyralidae				Acrobasis		[{'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-06-08T10:27:20.683823'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2022-07-21T12:25:30.100743'}]			Lepidoptera	ilAcrSuav	['DTOL']	3	Acrobasis suavella		[{'updated_at': '2022-10-05T14:01:00.148571', 'name': 'PACBIO', 'status': 'COMPLETE'}]	2912	UNIVERSITY OF OXFORD	Arthropoda	1857951			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
No	Top-horned Hunchback	ACCEPTED	Acroceridae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28210248%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Acrocera		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-04T10:55:25.305503'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:33:42.760956'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2022-08-11T12:10:09.092687'}]			Diptera	idAcrOrbc	['DTOL']	3	Acrocera orbiculus		[{'updated_at': '2022-10-04T11:43:46.340337', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2021-12-19T21:18:58.117986', 'name': 'PACBIO', 'status': 'COMPLETE'}]	1033	NATURAL HISTORY MUSEUM,UNIVERSITY OF OXFORD	Arthropoda	210248		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Sand burrowing brittlestar	ACCEPTED	Amphiuridae				Acrocnida		[{'status': 'DNA_EXTRACTED', 'updated_at': '2022-11-15T13:35:43.439795'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2023-03-08T20:00:08.593587'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2022-11-16T12:35:25.364355'}]			Ophiurida	eoAcrBrac	['DTOL']	18	Acrocnida brachiata		[{'updated_at': '2023-08-01T08:24:45.306816', 'name': 'HIC', 'status': 'COMPLETE'}]	4049	MARINE BIOLOGICAL ASSOCIATION	Echinodermata	82558		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
No		ACCEPTED	Acroloxidae				Acroloxus		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-24T23:48:00.887799'}, {'status': 'TISSUE_SUBSAMPLE', 'updated_at': '2022-06-21T08:46:12.960101'}]		RECOLLECTION_REQUIRED	Hygrophila	xgAcrLacu	['DTOL']	1	Acroloxus lacustris		[{'updated_at': '2021-12-19T21:26:38.686039', 'name': '10X', 'status': 'COMPLETE'}]	1716	NATURAL HISTORY MUSEUM	Mollusca	240811		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
No	feather duster worm	ACCEPTED	Sabellidae				Acromegalomma		[{'status': 'PACBIO_SUBMITTED', 'updated_at': '2023-04-05T03:20:07.733487'}, {'status': 'TISSUE_SUBSAMPLE', 'updated_at': '2023-02-21T16:50:39.236056'}]			Sabellida	wsAcrColo	['ASG']	2	Acromegalomma coloratum		[{'updated_at': '2023-04-05T03:20:07.816497', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	3985	QUEEN MARY UNIVERSITY OF LONDON	Annelida	2733411		True	No	in_progress		in_progress										ASG	ASG	ASG
Yes	(A fanworm)	ACCEPTED	Sabellidae				Acromegalomma		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-11-02T20:00:15.480429'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-01T15:17:19.095213'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2023-07-06T15:00:02.634538'}]			Sabellida	wsAcrVesi	['DTOL']	9	Acromegalomma vesiculosum		[{'updated_at': '2023-04-25T08:16:48.016998', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2022-11-01T15:17:19.135017', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	4041	MARINE BIOLOGICAL ASSOCIATION	Annelida	2784888		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
No	The sycamore	ACCEPTED	Noctuidae				Acronicta		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-24T23:29:21.072828'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:03:01.097126'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:29:21.072828'}]		RECOLLECTION_REQUIRED	Lepidoptera	ilAcrAcer	['DTOL']	2	Acronicta aceris	2023-09-11 13:09:51	[{'updated_at': '2021-12-19T21:21:06.389335', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2021-12-19T21:19:04.660296', 'name': 'PACBIO', 'status': 'COMPLETE'}, {'updated_at': '2021-12-19T21:23:45.507594', 'name': '10X', 'status': 'COMPLETE'}]	1007	UNIVERSITY OF OXFORD	Arthropoda	987859			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Alder moth	ACCEPTED	Noctuidae				Acronicta		[{'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-10-04T11:07:44.015687'}, {'status': 'TISSUE_SUBSAMPLE', 'updated_at': '2022-07-26T14:55:15.582533'}]			Lepidoptera	ilAcrAlni	['DTOL']	4	Acronicta alni		[{'updated_at': '2022-10-04T11:07:44.052068', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	2947	NATURAL HISTORY MUSEUM,UNIVERSITY OF OXFORD	Arthropoda	987860		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
No	The miller	ACCEPTED	Noctuidae				Acronicta		[{'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-10-04T11:07:44.416529'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2022-10-26T13:25:24.513225'}, {'status': 'TISSUE_SUBSAMPLE', 'updated_at': '2022-07-26T14:55:41.335312'}]			Lepidoptera	ilAcrLepo	['DTOL']	3	Acronicta leporina		[{'updated_at': '2022-10-04T11:41:53.549231', 'name': 'PACBIO', 'status': 'COMPLETE'}]	2958	UNIVERSITY OF OXFORD	Arthropoda	987862		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Noctuidae				Acronicta		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-06-08T10:25:29.844072'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2022-09-01T11:41:16.761729'}]			Lepidoptera	ilAcrPsix	['DTOL']	5	Acronicta psi		[{'updated_at': '2022-10-05T14:02:12.197965', 'name': 'HIC', 'status': 'COMPLETE'}]	2573	NATURAL HISTORY MUSEUM	Arthropoda	987865			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Knot grass	ACCEPTED	Noctuidae				Acronicta		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-24T23:29:14.471091'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:03:00.04388'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:29:14.471091'}]			Lepidoptera	ilAcrRumi	['DTOL']	5	Acronicta rumicis		[{'updated_at': '2021-12-19T21:21:08.782558', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2021-11-24T23:29:14.471091', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}, {'updated_at': '2021-12-19T21:25:13.201995', 'name': '10X', 'status': 'COMPLETE'}]	1025	NATURAL HISTORY MUSEUM,UNIVERSITY OF OXFORD	Arthropoda	753146			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Acroporidae				Acropora		[{'status': 'DNA_EXTRACTED', 'updated_at': '2023-02-23T15:25:17.366939'}]			Scleractinia	jaAcrSpea	['ASG']	10	Acropora aff. formosa FJVB			3341	UNIVERSITY OF DERBY	Cnidaria	2916800		False	Yes	in_progress		in_progress										ASG	ASG	ASG
Yes		ACCEPTED	Acroporidae				Acropora		[{'status': 'DNA_EXTRACTED', 'updated_at': '2023-02-23T15:25:15.526243'}]			Scleractinia	jaAcrCyth	['ASG']	10	Acropora cytherea			3342	UNIVERSITY OF DERBY	Cnidaria	46686			Unk	in_progress		in_progress										ASG	ASG	ASG
Yes		ACCEPTED	Acroporidae				Acropora		[{'status': 'DNA_EXTRACTED', 'updated_at': '2023-04-24T13:51:16.687814'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2023-06-16T11:25:06.214806'}]			Scleractinia	jaAcrGlau	['ASG']	10	Acropora glauca			3222	UNIVERSITY OF DERBY	Cnidaria	1869258		False	Yes	in_progress		in_progress										ASG	ASG	ASG
Yes		ACCEPTED	Acroporidae				Acropora		[{'status': 'DNA_EXTRACTED', 'updated_at': '2021-06-21T17:00:29.984118'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2023-07-25T19:00:13.917081'}]			Scleractinia	jaAcrSpat	['ASG']	10	Acropora spathulata		[{'updated_at': '2023-07-25T19:00:13.990981', 'name': 'HIC', 'status': 'IN_PROGRESS'}]	1300	UNIVERSITY OF DERBY	Cnidaria	141011		False	Yes	in_progress		in_progress										ASG	ASG	ASG
No		ACCEPTED	Therevidae				Acrosathe		[{'status': 'HIC_SUBMITTED', 'updated_at': '2023-01-18T20:00:14.915533'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2023-01-17T04:20:11.167697'}]			Diptera	idAcrAnnu	['DTOL']	2	Acrosathe annulata		[{'updated_at': '2023-06-14T07:55:41.818343', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2023-05-12T08:23:16.665468', 'name': 'PACBIO', 'status': 'COMPLETE'}]	4978	NATURAL HISTORY MUSEUM	Arthropoda	2886803		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Green tarantula weed	ACCEPTED	Ulotrichaceae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%2873033%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Acrosiphonia		[{'status': 'ASSIGNED_TO_LAB', 'updated_at': '2022-04-25T10:25:07'}]			Ulotrichales	ucAcrArct	['DTOL']	10	Acrosiphonia arcta			3461	MARINE BIOLOGICAL ASSOCIATION	Chlorophyta	73033			Unk	sample_acquired	sample_acquired											DTOL	DTOL	
No		ACCEPTED	Elateridae				Actenicerus		[{'status': 'DNA_EXTRACTED', 'updated_at': '2023-05-11T03:00:29.996668'}, {'status': 'TISSUE_SUBSAMPLE', 'updated_at': '2023-05-04T11:00:40.81848'}]		RECOLLECTION_REQUIRED	Coleoptera	icActSiae	['DTOL']	1	Actenicerus siaelandicus	2023-07-12 10:29:41		6311	NATURAL HISTORY MUSEUM	Arthropoda	869165		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
No		ACCEPTED	Tachinidae				Actia		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-24T23:35:38.961408'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2022-12-07T20:00:08.21558'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:35:38.961408'}]			Diptera	idActLami	['DTOL']	2	Actia lamia		[{'updated_at': '2023-03-10T08:47:19.049619', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2021-12-19T21:19:18.195583', 'name': 'PACBIO', 'status': 'COMPLETE'}, {'updated_at': '2021-12-19T21:24:39.145228', 'name': '10X', 'status': 'COMPLETE'}]	1188	NATURAL HISTORY MUSEUM,UNIVERSITY OF OXFORD	Arthropoda	1918022		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Hormathiidae				Actinauge		[{'status': 'DNA_EXTRACTED', 'updated_at': '2023-06-12T13:46:19.224433'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2023-05-31T19:00:18.795165'}]			Actiniaria	jaActAbys	['DTOL']	5	Actinauge abyssorum		[{'updated_at': '2023-08-01T13:00:35.913273', 'name': 'HIC', 'status': 'COMPLETE'}]	5668	NATURAL HISTORY MUSEUM	Cnidaria	2980510		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Beadlet anemone	ACCEPTED	Actiniidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%286106%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Actinia		[{'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T21:23:13.654043'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-25T20:52:17.285683'}]			Actiniaria	jaActEqui	['DTOL']	40	Actinia equina		[{'updated_at': '2021-12-19T21:20:55.157432', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2021-11-25T20:52:17.285683', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	3	MARINE BIOLOGICAL ASSOCIATION,SANGER INSTITUTE	Cnidaria	6106		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	strawberry beadlet anemone	ACCEPTED	Actiniidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28396334%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Actinia		[{'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:11:09.55122'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-25T20:52:12.62547'}]			Actiniaria	jaActFrag	['DTOL']	21	Actinia fragacea		[{'updated_at': '2021-12-19T21:20:53.796474', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2021-11-25T20:52:12.62547', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	624	MARINE BIOLOGICAL ASSOCIATION,NATURAL HISTORY MUSEUM,SANGER INSTITUTE	Cnidaria	396334		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	NA	ACCEPTED	Carabidae				Acupalpus		[{'status': 'HIC_SUBMITTED', 'updated_at': '2023-02-21T20:00:08.696637'}]			Coleoptera	icAcuDubi	['DTOL']	3	Acupalpus dubius		[{'updated_at': '2023-06-21T07:51:15.610631', 'name': 'HIC', 'status': 'COMPLETE'}]	2194	UNIVERSITY OF OXFORD	Arthropoda	346686			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
No	NA	ACCEPTED	Carabidae				Acupalpus		[{'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T19:11:27.113311'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2023-04-19T03:20:12.30877'}]		RECOLLECTION_REQUIRED	Coleoptera	icAcuExig	['DTOL']	4	Acupalpus exiguus	2023-06-14 14:13:45	[{'updated_at': '2021-12-19T21:22:34.281225', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2023-04-19T03:20:12.387017', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	2192	UNIVERSITY OF OXFORD	Arthropoda	877763			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	10-spot ladybird	ACCEPTED	Coccinellidae				Adalia		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-24T23:43:34.226903'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-24T23:22:20.598141'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:43:34.226903'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2023-09-29T11:30:14.74138'}]			Coleoptera	icAdaDece	['DTOL']	5	Adalia decempunctata		[{'updated_at': '2021-12-19T21:21:29.64752', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2021-11-24T23:43:34.226903', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}, {'updated_at': '2021-12-19T21:25:46.218463', 'name': '10X', 'status': 'COMPLETE'}]	1472	NATURAL HISTORY MUSEUM,UNIVERSITY OF OXFORD	Arthropoda	115343			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	cloak anemone	ACCEPTED	Hormathiidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28176095%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Adamsia		[{'status': 'DNA_EXTRACTED', 'updated_at': '2023-03-06T15:05:26.490731'}]			Actiniaria	jaAdaPall	['DTOL']	4	Adamsia palliata			5398	NATURAL HISTORY MUSEUM	Cnidaria	176095		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
No		ACCEPTED	Adelidae				Adela		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-06-08T10:23:13.780707'}]		RECOLLECTION_REQUIRED	Lepidoptera	ilAdeCroe	['DTOL']	1	Adela croesella		[{'updated_at': '2022-06-08T10:29:33.774302', 'name': 'HIC', 'status': 'COMPLETE'}]	2590	NATURAL HISTORY MUSEUM	Arthropoda	1869408		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
